景点名称;地点;景点级别;热度;口碑;标签;评论
云锣山青龙峡漂流;江油;#;3.9;#;落差高达103米,清凉漂流;103条点评
泸山森林公园-泸山滑道索道;西昌 · 邛海西度假区;#;3.9;#;#;1条点评
措卡湖风景点;新龙;#;3.9;#;碧波荡漾、景色宜人,自然山水;31条点评
交子大道;成都 · 金融城/双子塔附近地区;#;3.8;#;城市漫步;13条点评
重龙山;资中;#;3.8;#;观赏历史悠久的藏品,登高爬山;163条点评
鱼嘴滑翔伞俱乐部(都江堰店);都江堰 · 都江堰景区及周边;#;3.8;#;滑翔伞;15条点评
大熊猫国家公园;雅安;#;3.8;#;自然山水;3条点评
美洲四季滑雪场;成都 · 环球中心/世纪城新会展;#;3.8;#;#;78条点评
则巴村;理塘;#;3.8;#;#;#
仙海湖;绵阳 · 仙海风景区;#;3.8;#;#;1条点评
华藏寺;峨眉山 · 雷洞坪/金顶;#;3.8;#;阳光之下光芒耀眼,历史建筑;99条点评
五粮液酒史博物馆;宜宾 · 宜宾学院(江北)/五粮液生态园;#;3.8;#;展现酒文化和酒历史,博物馆;52条点评
黄龙寺;松潘;#;3.8;#;以道家为主流,历史建筑;86条点评
九寨沟-芦苇海;九寨沟;#;3.8;#;秋冬赏美丽的芦花,自然山水;222条点评
贡嘎山;泸定;#;3.8;#;观赏雪山相接的壮观景象,登高爬山;185条点评
泸沽湖女神湾;盐源 · 女神湾度假区;#;3.8;#;群山环抱，观日落佳地,海滨玩水;183条点评
树正沟;九寨沟;#;3.8;#;九寨沟主沟,登高爬山;273条点评
雅哈垭口;康定;#;3.8;#;观赏贡嘎山主峰的好地方,登高爬山;8条点评
达古冰川风景名胜区-人间仙境;黑水;#;3.8;#;#;6条点评
葫芦海;丹巴;#;3.8;#;雪峰环绕，湖泊清透,自然山水;17条点评
府南河;成都 · 文殊院/龙湖上城天街;#;3.8;#;自然山水;36条点评
鑫岛欢乐世界;攀枝花;#;3.8;#;建筑造型独特，项目刺激,遛娃宝藏地;60条点评
毛垭草原;巴塘;#;3.8;#;中国美丽的六大草原之一,草原采风;26条点评
什邡夜市;什邡;#;3.8;德阳夜游必打卡景点榜 No.2;城市漫步;585条点评
成都国际非物质文化遗产博览园;成都 · 国色天乡乐园/温江大学城;4A;3.8;#;国内知名非遗文化园区,博物馆&展馆;176条点评
碧峰峡丛林过山车;雅安 · 碧峰峡;#;3.9;#;#;36条点评
茶溪谷;都江堰;#;3.8;#;遛娃宝藏地;83条点评
跟着四字弟弟打卡《小小的我》取景地;成都·四川;#;3.8;#;#;#
甘孜寺;甘孜县;#;3.8;#;藏传佛教寺院，庙宇雄伟,历史建筑;33条点评
西岭雪山滑雪场;大邑 · 西岭雪山;#;3.8;#;#;#
螺髻山温泉山庄;普格;#;3.8;#;典型的重碳酸镁钙型温泉,泡温泉;23条点评
三道堰;成都 · 郫县地区;4A;3.8;#;传统与现代结合的西蜀古镇,避暑纳凉;129条点评
凤凰湖风景区;泸州;4A;3.8;#;天然氧吧，湖水秀美清幽,自然山水;133条点评
南溪欢乐田园;宜宾;#;3.8;#;夜游观景;23条点评
昌列寺;马尔康;#;3.8;#;藏传佛教圣地，建筑雄伟,历史建筑;18条点评
乐乐水世界;绵阳;#;3.8;#;玩人造沙滩，体验海岛风情,遛娃宝藏地;4310条点评
白马寺;广汉;#;3.8;#;白马寺的历史可一直追溯到东汉时期,历史建筑;23条点评
东华山山地体育公园;攀枝花 · 攀枝花学院/攀枝花公园;#;3.8;#;公园&植物园;2条点评
摩梭博物馆;盐源 · 走婚桥/草海度假区;#;3.8;#;展示摩梭民俗风情的博物馆,博物馆;37条点评
七重空间大国重器互动体验馆;成都 · 红牌楼/大悦城商业区;#;3.8;#;特色展馆;7条点评
麓湖生态城;成都 · 天府新区/西博城地区;#;3.8;#;避暑纳凉;6条点评
成都景区直通车(熊猫大道店);成都 · 熊猫基地/西部战区总医院;#;3.8;#;#;#
泸州天展温泉水会;泸县;#;3.8;泸州温泉景点榜 No.1;特色的玉蟾温泉,遛娃宝藏地;168条点评
乐山郭沫若故居;乐山;4A;3.8;#;仍然保持着古朴的风貌,历史建筑;49条点评
成都文殊坊妙剧场;成都 · 文殊院/龙湖上城天街;#;3.4;#;演出;17条点评
成都紫悦云享汤泉;成都 · 金融城/双子塔附近地区;#;3.8;#;洗浴泡汤;4条点评
浩海立方海洋乐园;成都 · 海滨城/双流体育中心;#;3.8;#;#;4条点评
离垢河汤温泉度假区;康定 · 康定城区;#;3.8;#;泡温泉;1条点评
龙泉山风景区;成都 · 龙泉驿地区/大运会体育中心;#;3.8;#;夜游观景;2条点评
成都裸眼3D大屏;成都 · 春熙路/太古里商业区;#;3.9;#;#;3条点评
成都 · Chris James 2025《Hyperbloom》巡演;成都;#;3.8;#;livehouse;#
见九寨·魔幻现实情景体验剧;九寨沟 · 九寨千古情;#;3.8;#;到九寨沟必看室内情景剧,演出;9条点评
成都 · 致敬音乐剧《金沙》20年音乐剧场;成都 · 九眼桥/四川大学附近地区;#;3.8;#;演出;#
天仙硐;泸州;4A;3.8;#;一山两重天，三谷九飞瀑,避暑纳凉;175条点评
鹤鸣山;大邑;#;3.8;#;中国道教发源地,历史建筑;101条点评
金杯半山米易太阳谷;米易;#;3.8;#;#;2条点评
成都超音速国际卡丁车公园;成都 · 成都火车东站/塔子山公园;#;3.8;#;大众性、专业性、国际性;22条点评
姊妹湖;巴塘;#;3.8;#;犹如两颗璀璨的明珠,自然山水;74条点评
女皇温泉;广元;#;3.8;#;遛娃宝藏地;260条点评
西昌建昌古城城墙公园;西昌 · 西昌市中心;#;3.8;#;公园&植物园;15条点评
南宝山旅游度假区;邛崃;#;3.8;#;有峡谷瀑布，历史遗迹等,避暑纳凉;534条点评
矿泉花园;西昌;#;3.8;#;内有人造瀑布,遛娃宝藏地;34条点评
交子公园;成都 · 金融城/双子塔附近地区;#;3.8;#;参观园内的金融文化博物馆,避暑纳凉;74条点评
成都 · 沉浸式戏剧《片场Action》;成都 · 环球中心/世纪城新会展;#;3.9;#;演出;#
凤凰山风景名胜区;达州;#;3.8;#;山顶俯瞰达州风光,登高爬山;327条点评
五色山;小金;#;3.8;#;登高爬山;2条点评
那玛峰;康定;#;3.8;#;登高爬山;1条点评
九寨天堂;九寨沟 · 甘海子天堂度假区;#;3.8;#;清凉漂流;6条点评
四川赏郁金香;四川·中国;#;3.8;#;#;#
黄鹤楼;成都 · 新津地区/花舞人间景区;#;3.8;#;#;1条点评
绵竹年画村;绵竹;4A;3.7;#;家家墙外都有年画很有特色,遛娃宝藏地;138条点评
广汉海昌海洋探索馆;广汉;#;3.8;#;遛娃宝藏地;164条点评
318自驾游营地;雅江;#;3.8;#;#;1条点评
文庙;广元;#;3.7;#;历史建筑;25条点评
黄河九曲第一湾-观景台;若尔盖;#;3.7;#;#;#
海螺沟长征大酒店温泉;泸定;#;3.8;甘孜藏族自治州温泉景点榜 No.1;泡温泉;10条点评
自贡尖山风景区;自贡;4A;3.7;#;园型旅游景区,避暑纳凉;61条点评
中国泰迪熊博物馆;成都 · 国色天乡乐园/温江大学城;#;3.7;#;全球较大泰迪熊博物馆,展馆展览;976条点评
不蕉森林营地;崇州;#;3.7;#;#;#
红格温泉乐园;盐边;#;3.7;#;泡温泉;11条点评
阆中古城-浮桥;阆中;#;3.7;#;由众多船只组成的百米长桥,地标观景;5条点评
蜀兿剧院·川剧表演(文殊院总店);成都 · 文殊院/龙湖上城天街;#;3.7;#;演出;1条点评
彭镇;成都 · 海滨城/双流体育中心;#;3.7;#;公园&植物园;13条点评
西部牧场;若尔盖;#;3.7;#;设有丰富的高原特色美食;101条点评
新场古镇;大邑;4A;3.7;#;赏古建筑，品当地美食;128条点评
紫坪铺水库;都江堰;#;3.7;#;湖水清澈，与山林相映成趣,避暑纳凉;26条点评
扎如沟;九寨沟;#;3.7;#;登高爬山;97条点评
悬崖村;昭觉;#;3.7;#;从山底到山顶海拔高差近千米,自然山水;6条点评
佛头山森林公园;平昌;4A;3.7;#;观古迹遗址、赏奇特佛光,避暑纳凉;485条点评
南龛风景区;巴中;4A;3.7;#;历史建筑;6条点评
乐山佛教文化体验;乐山·四川;#;3.9;#;领略佛教魅力的场地;#
天河温泉;筠连;#;3.7;#;项目丰富、设施齐全,遛娃宝藏地;65条点评
乐山乌木文化博览苑;乐山 · 苏稽旅游区;4A;3.7;#;博物馆;32条点评
若尔盖大草原国家公园;若尔盖;#;3.7;#;草原采风;#
海师洞;乐山 · 乐山大佛景区;#;3.7;#;欣赏明代铜钟,历史建筑;39条点评
贡嘎神汤温泉;泸定;#;3.7;#;独特的地质冰川温泉,遛娃宝藏地;152条点评
浮生御度假村温泉中心;绵阳 · 罗浮山风景区;#;3.7;绵阳温泉景点榜 No.2;森林环绕的温泉度假中心,度假村;521条点评
清水溪漂流;邻水;#;3.7;#;可赏两岸岩绵山川景色,清凉漂流;49条点评
海窝子古镇;彭州;#;3.7;#;古蜀王国的中心，静谧古朴,古镇古村;36条点评
鱼子西风景区(鱼子西星空营地);康定 · 鱼子西;#;3.7;#;露营·营地;#
成都世纪城新国际会展中心;成都 · 环球中心/世纪城新会展;#;3.7;#;成都现代化的标志性建筑之一,场馆展馆;30条点评
米易观音温泉;米易;#;3.7;#;全家游的理想去处,遛娃宝藏地;13条点评
天王殿;成都 · 文殊院/龙湖上城天街;#;3.7;#;历史建筑;5条点评
邓小平同志故居;广安;#;3.7;#;#;2条点评
黄龙溪廊桥;成都 · 黄龙溪古镇/欢乐田园;#;3.7;#;飞檐斗拱,避暑纳凉;28条点评
太阳湖公园;盐边;#;3.7;#;自然山水;111条点评
黄村井矿井;犍为;#;3.7;#;#;14条点评
段家大院子;广汉;#;3.7;#;始建于清朝乾隆年间,历史建筑;71条点评
四川大飞机科普馆;成都 · 双流国际机场/空港花田;#;3.8;#;#;11条点评
镰刀坝草原;松潘;#;3.7;#;草原采风;3条点评
天泉洞;兴文;#;3.7;#;自然山水;9条点评
塔子山公园;成都 · 成都火车东站/塔子山公园;#;3.7;#;持续半个月春节灯会,公园&植物园;233条点评
鸡冠山;崇州;#;3.7;#;户外探险的好地方,避暑纳凉;80条点评
尕里台草原;松潘;#;3.7;#;草原采风;8条点评
九顶山;绵竹;#;3.7;#;登高爬山;1条点评
汶川无忧谷;汶川 · 赵公山地区;#;3.8;#;公园&植物园;12条点评
上中顺商业街区;乐山;#;3.7;#;城市漫步;7条点评
八美镇;道孚;#;3.7;#;草原风光为主，石林壮观,草原采风;69条点评
广元滑索;剑阁·广元;#;3.7;#;#;#
玉垒阁;都江堰 · 都江堰景区及周边;#;3.7;#;可俯看都江堰水利工程全景,地标观景;28条点评
箭竹海瀑布;九寨沟;#;3.7;#;跨度很大、落差较小,自然山水;117条点评
成都 · 《无名之人》成都“知更”室内合唱团五周年专场音乐会;成都;#;3.7;#;音乐会;#
奈尔宝家庭中心（成都环球店）;成都 · 环球中心/世纪城新会展;#;3.7;#;体验丰富多彩的玩乐项目,遛娃宝藏地;69条点评
成都之几美术馆|威尼斯电影节金狮奖VR交互体验《苍穹》;成都 · 天府广场/成都博物馆;#;3.7;#;特色展馆;1条点评
四川宋瓷博物馆;遂宁;#;3.7;#;博物馆;38条点评
二滩水电站;盐边;#;3.7;#;江波浩渺，两岸山峦绵延,地标观景;18条点评
玛娜茶金观景台;木里;#;3.7;#;地标观景;2条点评
剪子弯山;雅江;#;3.7;#;登高爬山;18条点评
君兰天下·花语谷;华蓥;#;3.7;#;赏美丽兰花，体验田园风光,避暑纳凉;806条点评
太乙仙山植物园;绵阳;#;3.7;#;植物种类众多的教育科普地,清凉漂流;41条点评
熊猫科学探秘馆;成都 · 熊猫基地/西部战区总医院;#;3.7;#;展示研究工作成果,博物馆;20条点评
四姑娘山大峰大本营;小金;#;3.7;#;登高爬山;#
大邑滑草;大邑·成都;#;3.7;#;#;#
西昌观鸟;西昌·凉山;#;3.7;#;#;#
七彩海巢狂欢动物城;成都 · 国色天乡乐园/温江大学城;#;3.7;#;看海洋动物，与萌宠互动,遛娃宝藏地;430条点评
山河明月·醉酒城;泸州;#;3.7;#;夜游观景;36条点评
白塔公园;甘孜县;#;3.7;#;一座巍峨巨大的大宝塔,历史建筑;13条点评
又一村;都江堰 · 青城山后山/泰安古镇地区;#;3.7;#;#;41条点评
日月宝镜;小金;#;3.7;#;登高爬山;3条点评
龙泉山城市森林公园;成都 · 龙泉驿地区/大运会体育中心;#;3.6;#;可以森林观景与郊野游憩,夜游观景;16条点评
四溪沟;峨眉山;#;3.6;#;避暑纳凉;19条点评
新冷古寺;理塘;#;3.7;#;历史建筑;2条点评
诺水洞漂流;通江;#;3.6;#;清凉漂流;12条点评
三江半岛广场;绵阳 · 绵阳火车站地区;4A;3.6;#;地标观景;1条点评
梦里巴国·三里古街;达州 · 城市中心广场;#;3.6;#;历史建筑;4条点评
广元泡温泉;剑阁·广元;#;3.6;#;#;#
成都 · 春日绘梦•必看环境式原创音乐剧《辛吉路的画材店》;成都 · 万象城/牛市口;#;3.6;#;演出;#
农夫山泉峨眉山工业旅游示范基地;峨眉山;4A;3.6;#;遛娃宝藏地;87条点评
木里王国;木里;#;3.6;#;欣赏原始的自然风光,登高爬山;32条点评
僰人悬棺;珙县;4A;3.6;#;被称为巴蜀一绝,历史建筑;39条点评
四川采茶;四川·中国;#;3.6;#;#;#
盆景滩;九寨沟;#;3.6;#;钙化浅滩,自然山水;134条点评
成都 · 沉浸式近景魔术《未来可期》奇域;成都;#;3.6;#;演出;#
刘文彩住房;大邑 · 安仁古镇;#;3.6;#;历史建筑;6条点评
凉台沟;理县;#;3.6;#;自然山水;10条点评
姑弄村-露营地;康定;#;3.6;#;#;1条点评
谷克德;昭觉;#;3.6;#;公园&植物园;3条点评
米仓古道;南江;#;3.6;#;赏沿途景美，感受历史气息,历史建筑;26条点评
建福宫;都江堰 · 青城山前山景区及周边;#;3.6;#;青城山丈人峰下的道教宫观,历史建筑;128条点评
戏蝶剧社;成都 · 春熙路/太古里商业区;#;3.6;#;#;3条点评
芳草坪;康定 · 中谷村/木格措;#;3.6;#;如绿色地毯，跃马扬鞭佳地,草原采风;25条点评
江油漂流;江油·绵阳;#;3.6;#;#;#
峨眉山瑜伽温泉;峨眉山 · 报国寺/峨眉山站;#;3.6;峨眉山风景区温泉景点榜 No.5;享受泰式按摩服务,遛娃宝藏地;63条点评
仁和公园;攀枝花 · 攀枝花南站;#;3.6;#;公园&植物园;5条点评
二郎山隧道;天全;#;3.6;#;城市漫步;14条点评
东湖公园;成都 · 锦华万达/四川师范大学;#;3.6;#;原生态湿地,避暑纳凉;51条点评
少陵碑亭;成都 · 杜甫草堂/省人民医院;#;3.6;#;用茅草作顶的亭子;75条点评
徐冰西南首次大型个展《有问题就有__》;成都;#;3.6;#;特色展馆;#
大渡河;泸定;#;3.6;#;水流湍急、险滩密布,自然山水;63条点评
天府人文艺术图书馆;成都 · 华侨城欢乐谷/西南交大;#;3.6;#;#;7条点评
黄龙溪古镇景区-观景台;成都 · 黄龙溪古镇/欢乐田园;#;3.6;#;#;#
撵鱼坝;小金;#;3.6;#;清凉漂流;7条点评
四姑娘山双桥沟-观景台;小金 · 双桥沟景区/双碉村;#;3.6;#;#;#
成都 · 沉浸式戏剧《患者》;成都 · 文殊院/龙湖上城天街;#;3.6;#;演出;#
西昌泡温泉;西昌·凉山;#;3.6;#;#;#
东大明宇豪雅饭店-室内恒温游泳池;成都 · 春熙路/太古里商业区;#;3.6;#;#;2条点评
五洞天;都江堰 · 青城山前山景区及周边;#;3.6;#;登青城山的必经之地,历史建筑;32条点评
木里大寺;木里;#;3.6;#;黄教有名的寺庙,历史建筑;14条点评
宜宾海昌海洋探索馆;宜宾 · 宜宾学院(江北)/五粮液生态园;#;3.6;#;在海底隧道看各种海洋生物,遛娃宝藏地;79条点评
三圣花乡旅游区;成都 · 三圣花乡/华西附二院锦江院区;4A;3.6;#;赏花郊游尝尝农家菜,夜游观景;204条点评
千佛寨森林公园;安岳;#;3.6;#;因天然岩寨的千佛雕像而得名,历史建筑;17条点评
普达阳光国际康养旅游度假区;攀枝花 · 攀枝花南站;#;3.6;#;度假村;23条点评
卧铁;都江堰 · 都江堰景区及周边;#;3.6;#;用作标记挖掘深度的物品,历史建筑;37条点评
小熊猫2号活动场;成都 · 熊猫基地/西部战区总医院;#;3.6;#;热情可爱的小熊猫,动物园&水族馆;14条点评
高尔寺山;雅江;#;3.6;#;登高爬山;6条点评
魁星楼;成都 · 国色天乡乐园/温江大学城;#;3.6;#;历史建筑;3条点评
刘文辉公馆延庆园;大邑 · 安仁古镇;#;3.6;#;历史建筑;18条点评
南充海昌海洋探索馆;南充 · 南充汽车客运站/西山风景区;#;3.7;#;海洋特色，寓教于乐,动物园&水族馆;11条点评
泸定泡温泉;泸定·甘孜藏族自治州;#;3.6;#;#;#
德阳文庙;德阳 · 文庙广场;#;3.6;#;规模宏大，布局严谨的建筑,历史建筑;446条点评
广汇美术馆;成都 · 天府新区/西博城地区;#;3.6;#;中国书画大家真迹大展,特色展馆;6条点评
四川省图书馆;成都 · 天府广场/成都博物馆;#;3.6;#;#;50条点评
中国观音故里广德风景区;遂宁 · 船山区政府/市中心医院;#;3.6;#;#;5条点评
米仓山大峡谷旅游景区;旺苍;4A;3.5;#;自然山水;15条点评
巴郎山垭口;小金;#;3.6;#;雪山连绵、草甸起伏,登高爬山;25条点评
五凤溪古镇;金堂;4A;3.6;#;历史悠久，有明清古建筑,遛娃宝藏地;177条点评
眉山看云海;洪雅·眉山;#;3.6;#;#;#
5·12汶川特大地震纪念馆;北川;#;3.6;#;博物馆&展馆;#
梁山寺;剑阁;#;3.6;#;曾是梁武帝出家修行之所,历史建筑;34条点评
雅安采茶;雅安·四川;#;3.6;#;#;#
瑶池;九寨沟;#;3.6;#;自然山水;10条点评
成都嘻哈Chengdu Hip Hop展;成都;#;3.6;#;特色展馆;#
宜宾市博物馆;宜宾 · 临港新天地/宜宾大学城;#;3.6;#;博物馆;15条点评
王爷庙;自贡 · 自贡市第一人民医院/彩灯公园;#;3.6;#;历史建筑;8条点评
成都 · Jake Miller 2025《Balance》巡演;成都 · 建设路/东郊记忆公园;#;3.5;#;livehouse;#
水磨古镇;汶川 · 水磨镇;#;3.6;#;避暑纳凉;#
加勒比海水上乐园;江油;#;3.6;#;项目多样，刺激又乐趣无穷,遛娃宝藏地;56条点评
三星堆古蜀文明探索基地;广汉;#;3.6;#;#;1条点评
成都 · 北京舞蹈学院原创舞剧《唱支山歌给党听》;成都;#;3.6;#;舞蹈舞剧;#
木林森村温泉;泸定;#;3.6;甘孜藏族自治州温泉景点榜 No.2;泡温泉;10条点评
甘孜藏族自治州博物馆;康定 · 康定城区;#;3.6;#;博物馆;9条点评
百万玫瑰成长田园;华蓥;#;3.5;#;观赏各式花卉,避暑纳凉;1400条点评
建设巷;成都 · 建设路/东郊记忆公园;#;3.5;#;美食聚集地，建设巷的吃货天堂,城市漫步;20条点评
