景点名称;地点;景点级别;热度;口碑;标签;评论
威镇阁;漳州 · 漳州古城;#;3.3;#;三层八角楼阁,历史建筑;79条点评
五缘湾沙滩;厦门 · 五缘湾地区;#;3.3;#;海滨沙滩;1条点评
飞越福建;福州 · 三坊七巷;#;3.3;#;特色展馆;1条点评
坛南湾七号沙滩;平潭 · 海坛古城;#;3.3;#;海滨玩水;2条点评
华侨博物院;厦门 · 厦门大学地区;#;3.3;#;系统地展示华侨华人历史,博物馆;#
螺洲古镇;福州 · 福州南站/马尾自贸区;#;3.3;#;古镇古村;6条点评
中国长乐海蚌公园;福州 · 福州长乐国际机场;#;3.3;#;基本未开发的海滨浴场,海滨玩水;6条点评
花蛤小镇海水温泉;福清;#;3.3;#;泡温泉;11条点评
罗约海滨温泉;厦门 · 集美学村/杏林湾/园博苑;#;3.3;厦门温泉景点榜 No.6;泡温泉;18条点评
青年广场;福州 · 西湖公园附近;#;3.3;#;#;1条点评
东安岛;霞浦;#;3.3;#;岛屿漫步;14条点评
琅岐岛;福州;#;3.3;#;欣赏珍贵的摩崖石刻,海滨玩水;24条点评
东山湄洲妈祖行宫;莆田 · 兴化府历史文化街区/市政府;#;3.3;#;历史建筑;5条点评
埭美古民居群;漳州;#;3.3;#;古镇古村;5条点评
万寿塔;石狮;#;3.3;#;拥有美丽传说的石塔,历史建筑;201条点评
释迦文佛塔;莆田 · 城厢万达/南山广华寺;#;3.3;#;历史建筑;15条点评
三一堂;厦门 · 鼓浪屿地区;#;3.3;#;粉红色的砖墙建筑;127条点评
莆田工艺美术城;莆田;4A;3.3;#;工艺品聚集地;130条点评
蟳埔妈祖庙;泉州 · 蟳埔村/东海泰禾广场;#;3.3;#;历史建筑;6条点评
多肉植物区;厦门 · 厦门大学地区;#;3.3;#;植物园;#
合掌岩风景区;顺昌;#;3.3;#;历史建筑;1条点评
泉州赏玉兰花;泉州·福建;#;3.3;#;#;#
龙湖;晋江;#;3.3;#;自然山水;5条点评
衙口沙滩;晋江;#;3.3;#;吃海鲜大排档,海滨玩水;15条点评
厦门国家级海洋公园;厦门 · 五缘湾地区;#;3.3;#;#;#
温泉公园;福州 · 福州火车站;#;3.3;#;欧式风格的休闲公园,夜游观景;291条点评
武夷山国家公园1号风景道;武夷山;#;3.3;#;#;#
妈祖文化园;莆田 · 湄洲岛·国家旅游度假区;#;3.3;#;感受浓厚妈祖文化,历史建筑;61条点评
鼓浪屿风琴博物馆(临时展馆);厦门 · 鼓浪屿地区;#;3.3;#;#;#
中央苏区(闽西)历史博物馆;龙岩 · 龙岩站/万宝广场;#;3.3;#;博物馆&展馆;8条点评
厦门民国志;厦门 · 中山路地区;#;3.3;#;特色展馆;3条点评
莲花山风景区;永安;#;3.3;#;登高爬山;4条点评
东门屿;东山;#;3.3;#;避暑纳凉;405条点评
仙岳山;厦门 · 湖里商业区;#;3.3;#;山体森林覆盖率90%以上,登高爬山;151条点评
蓝眼泪观景点;平潭 · 仙人井;#;3.3;#;#;#
福州学生街;福州 · 烟台山/海峡会展中心;#;3.3;#;适合学生的娱乐休闲购物区,城市漫步;152条点评
镜面沙滩;东山 · 金銮湾/马銮湾;#;3.3;#;海滩&岛屿;#
闽江游台江码头;福州 · 上下杭/宝龙广场;#;3.3;#;夜游观景;2条点评
香山公园;厦门;#;3.3;#;主峰海拔176米,公园&植物园;9条点评
得月楼;金门 · 金门机场;#;3.3;#;四面突出的炮口很有特色,历史建筑;8条点评
古田会馆;福州 · 上下杭/宝龙广场;#;3.2;#;特色展馆;10条点评
灵龙谷生态旅游区;平和;#;3.3;#;避暑纳凉;18条点评
泉州新华北路提线木偶表演;泉州 · 西街/开元寺;#;3.3;#;#;3条点评
平和灵通山地质博物馆;平和;#;3.2;#;博物馆;4条点评
贵安温泉世界;连江 · 贵安;#;3.2;福州温泉景点榜 No.10;在园林山水间享受温泉,遛娃宝藏地;347条点评
华毅游艇俱乐部;东山 · 南门湾/风动石;#;3.3;#;游艇帆船;21条点评
德化看日出;德化·泉州;#;3.2;#;#;#
九重山;莆田;#;3.2;#;登顶可以看整个南日岛,登高爬山;13条点评
闽越王城博物馆;武夷山;#;3.2;#;历史建筑;12条点评
翡翠谷景区;永泰 · 云顶旅游区/青云山景区;#;3.2;#;#;1条点评
净峰惠女湾沙滩;惠安;#;3.2;#;海滨玩水;3条点评
小黄山景区;漳州;#;3.2;#;松树和奇石是特色,登高爬山;136条点评
义洲福见夜市(吉水苑店);福州 · 上下杭/宝龙广场;#;3.2;福州夜游必打卡景点榜 No.10;城市漫步;#
建发山外山温泉公园;漳州;#;3.2;#;泡温泉;#
艺术厦门国际博览会;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.2;#;特色展馆;2条点评
白沙公园;平潭 · 北部生态廊道;#;3.2;#;#;1条点评
泉州南外宗正司遗址陈列馆;泉州 · 西街/开元寺;#;3.2;#;特色展馆;4条点评
福州大学;闽侯 · 上街大学城;#;3.2;#;依山傍水、环境清幽;112条点评
厦门诗巴丹潜水俱乐部(环岛路店);厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.2;#;#;3条点评
客家土楼;龙岩;#;3.2;#;#;#
小威海(祥渔)东大安网红打卡点;石狮;#;3.2;#;海滩&岛屿;#
莆田普陀山;莆田;#;3.2;#;登高爬山;1条点评
岱仙瀑布;德化;#;3.2;#;避暑纳凉;138条点评
梁厝村;福州 · 福州南站/马尾自贸区;#;3.2;#;城市漫步;26条点评
厦门美术馆;厦门 · SM城市广场地区;#;3.2;#;提供丰富的精神食粮,特色展馆;30条点评
哪吒闹海;厦门;#;3.2;#;#;#
联合梯田;尤溪;#;3.2;#;千亩梯田层叠，气势磅礴,自然山水;26条点评
鼓浪屿自驾游;厦门 · 海沧阿罗海城市广场/嵩屿码头;#;3.2;#;#;#
大报恩寺;霞浦;#;3.2;#;#;#
环岛路观光大道;厦门 · 厦门大学地区;#;3.2;#;避暑纳凉;5条点评
土楼南靖景区塔下景点;南靖 · 塔下土楼景区;#;3.2;#;造型各异的历史土楼群;27条点评
甘露别院;泰宁;#;3.2;#;#;#
厦门春日取景地;厦门·福建;#;3.2;#;#;#
平潭岛麒麟冲浪俱乐部;平潭 · 龙王头沙滩/县城区;#;3.2;#;#;2条点评
沙县小吃文化主题公园;三明;#;3.2;#;避暑纳凉;2条点评
厦门市鼓浪屿风景名胜区-天主教堂;厦门 · 鼓浪屿地区;#;3.2;#;#;3条点评
四礵列岛·上船点积石码头;霞浦;#;3.2;#;#;#
平潭岛快艇海钓基地;平潭 · 仙人井;#;3.2;#;#;#
鼓浪屿音乐厅;厦门 · 鼓浪屿地区;#;3.2;#;接待音乐演出的场所之一,演出;185条点评
厦门科技馆主展厅;厦门 · SM城市广场地区;#;3.2;#;#;1条点评
连江泡温泉;连江·福州;#;3.2;#;#;#
福州赏蓝楹花;福州·福建;#;3.2;#;#;#
沙美村夜市;厦门;#;3.2;厦门夜游必打卡景点榜 No.8;夜游观景;1条点评
贡川古镇;永安;#;3.2;#;古镇古村;8条点评
黄厝海滨浴场;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.2;#;海滨沙滩;1条点评
厦门 · Tizzy Bac 《说出我的名字》巡回演唱会;厦门;#;3.2;#;livehouse;#
石龙溪漂流;德化;#;3.2;#;全段长约4公里,清凉漂流;73条点评
大练岛;平潭;#;3.2;#;海滨玩水;4条点评
梦幻水世界;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.2;#;水上娱乐项目丰富的游乐场,遛娃宝藏地;614条点评
泉州赏刺桐花;泉州·福建;#;3.2;#;#;#
归云美术馆;福州 · 三坊七巷;#;3.2;#;#;#
经途海上休闲鱼排;东山 · 南门湾/风动石;#;3.2;#;#;4条点评
青云山九天瀑布;永泰 · 云顶旅游区/青云山景区;#;3.2;#;落差几百米的阶梯式瀑布,自然山水;83条点评
大屏山公园;厦门 · 海沧阿罗海城市广场/嵩屿码头;#;3.2;#;环境清幽、百花争艳,自然山水;42条点评
龙美湾旅游区;漳浦 · 六鳌翡翠湾景区;#;3.2;#;海滨玩水;5条点评
德化陶瓷博物馆;德化;#;3.2;#;展现陶瓷工艺和陶瓷历史,博物馆;15条点评
客都温泉;龙岩;#;3.2;龙岩温泉景点榜 No.3;周围群山如黛,遛娃宝藏地;76条点评
海豚湾帆船游艇;厦门 · 曾厝垵地区;#;3.2;#;乘坐游艇欣赏厦门海景,游艇帆船;13条点评
东山海钓;东山·漳州;#;3.1;#;身临其境体验捕鱼生活;#
精灵动物城;福州 · 东二环泰禾广场/金融街万达;#;3.1;#;亲近动物;25条点评
郑成功石雕像;厦门 · 鼓浪屿地区;#;3.2;#;地标观景;4条点评
武夷山博物馆;武夷山 · 武夷山风景区;#;3.2;#;再现武夷山的自然面貌,博物馆;82条点评
鼓浪湾夜游;厦门 · 中山路地区;#;3.2;厦门夜游必打卡景点榜 No.12;遛娃宝藏地;65条点评
泉州市花巷天主教堂;泉州 · 西街/开元寺;#;3.2;#;粉红色的教堂;37条点评
后港古街招商中心;漳州;#;3.2;#;夜游观景;1条点评
崇溪漫步道;武夷山 · 三姑度假区;#;3.2;#;#;#
贵安奇趣家儿童职业体验馆;连江 · 贵安;#;3.2;#;多样的儿童职业体验中心,遛娃宝藏地;199条点评
石狮赶海;石狮·泉州;#;3.5;#;#;#
厦门 · 徐俊戏剧原创音乐剧《赵氏孤儿》;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.1;#;演出;#
林海线天泉步道广场;厦门 · 曾厝垵地区;#;3.1;#;地标观景;#
厦地村;屏南;#;3.1;#;#;3条点评
岩雅古村;东山 · 苏峰山环岛路/冬古渔村;#;3.1;#;#;#
金沙湾赶海团建基地;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.1;#;海滨沙滩;#
下潭尾滨海湿地公园;厦门;#;3.1;#;避暑纳凉;4条点评
【福州】爱丽丝梦游仙境-第一人称冒险·沉浸式XR仙境体验;福州;#;3.1;#;特色展馆;#
福建武夷山·萤森花火度假别墅;武夷山;#;3.1;#;#;#
泛船浦天主教堂;福州 · 烟台山/海峡会展中心;#;3.1;#;福建哥特式建筑的教堂;77条点评
福建省科技馆;福州 · 三坊七巷;#;3.1;#;青少年学习科学的好去处,科技馆;78条点评
平潭国际旅游岛石牌洋景区;平潭;#;3.1;#;石柱像风帆，似破浪前行,自然山水;131条点评
沙地底;平潭 · 长江澳风力田;#;3.1;#;自然山水;#
霞浦沙江村S弯摄影基地;霞浦;#;3.1;#;地标观景;2条点评
华侨大学(厦门校区);厦门 · 厦门北站地区;#;3.1;#;为解放初归国华侨就学而建;66条点评
小岞美术馆;惠安;#;3.1;#;由乡村制药车间改造而成,特色展馆;8条点评
郑成功纪念馆;南安;#;3.1;#;了解民族英雄的丰功伟绩;80条点评
南华路文化吧一条街;厦门 · 厦门大学地区;#;3.1;#;咖啡馆遍布,城市漫步;54条点评
马尾;福州 · 福州南站/马尾自贸区;#;3.1;#;我国近代工业的摇篮,避暑纳凉;94条点评
片仔癀博物馆(古城馆);漳州 · 漳州古城;#;3.1;#;了解片仔癀中医药文化;12条点评
龙美湾(抽象画廊);漳浦 · 六鳌翡翠湾景区;#;3.1;#;海滨玩水;86条点评
宋潮不夜城;福安;#;3.1;#;#;1条点评
寻梦闽都沉浸式实景大型演出;福州 · 三坊七巷;#;3.1;#;演出;#
麒麟山公园;三明;#;3.1;#;有湖泊、亭阁，休闲好去处,避暑纳凉;103条点评
林语堂文学馆;漳州 · 漳州古城;#;3.1;#;了解文学大师林语堂生平,特色展馆;9条点评
玉潭樱花谷景区;霞浦 · 县城;#;3.0;#;自然山水;21条点评
红光湖公园;福州;#;3.1;#;公园&植物园;4条点评
厦门 · Chris James 2025《Hyperbloom》巡演;厦门;#;3.1;#;livehouse;#
卧龙潭;武夷山 · 武夷山风景区;#;3.1;#;自然山水;16条点评
碧蓝海·沙滩泳池海景别墅(东山岛金銮湾店);东山 · 金銮湾/马銮湾;#;3.1;#;#;#
龙岩森林水乡九溪庐漂流;龙岩;#;3.1;#;清凉漂流;2条点评
草庵摩尼教遗址公园;晋江;#;3.1;#;公园&植物园;1条点评
霞浦牛屿滩涂赶海体验中心;霞浦;#;3.1;#;#;#
五台山;南安;#;3.1;#;向阳当地的闽南名胜,登高爬山;11条点评
海螺塔;福州;#;3.1;#;地标观景;3条点评
林语花溪温泉度假村;平和;#;3.1;漳州温泉景点榜 No.6;沐浴之余看看山野秋色,度假村;19条点评
厦门 · 奥斯卡·罗曼耶钢琴独奏音乐会;厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.1;#;#;#
清源洞;泉州 · 西湖公园/清源山;#;3.1;#;清源山三十六岩洞之首,登高爬山;19条点评
钟兴楼;南靖 · 云水谣景区;#;3.1;#;#;#
高罗海滨;霞浦;#;3.1;#;碧波荡漾、海鸟成群,度假村;27条点评
美峰公园;厦门 · 环东海域度假区;#;3.1;#;避暑纳凉;13条点评
梨园古典剧院;泉州 · 西街/开元寺;#;3.1;#;听梨园戏曲,演出;6条点评
厦门海洋公园;厦门 · 鼓浪屿地区;#;3.1;#;动物园&水族馆;#
净慈寺;龙岩 · 龙岩站/万宝广场;#;3.1;#;#;2条点评
桂湖汇雅温泉;福州;#;3.1;福州温泉景点榜 No.11;温泉文化体验主题公园,遛娃宝藏地;152条点评
福建省宁德市霞浦县玉潭村;霞浦 · 县城;#;3.1;#;海滩&岛屿;3条点评
福州海峡熊猫世界;福州 · 西湖公园附近;#;3.1;#;#;#
福建博物院-自然馆;福州 · 西湖公园附近;#;3.1;#;带孩子了解恐龙化石,博物馆;35条点评
福建大金湖丹霞地貌国家地质公园-水上一线天;泰宁;#;3.1;#;登高爬山;3条点评
2025中国(泉州)航空航天国防科技展;晋江 · 晋江机场/阳光时代广场;#;3.1;#;特色展馆;#
刘家大院;福州 · 三坊七巷;#;3.1;#;历史建筑;14条点评
牛姆林生态旅游区;永春;4A;3.1;#;与野生猕猴近距离接触,避暑纳凉;187条点评
霞浦太康路文化广场;霞浦 · 县城;#;3.1;#;地标观景;3条点评
大金湖峡谷漂流;泰宁;#;3.1;#;清凉漂流;29条点评
赤岸村;霞浦 · 县城;#;3.1;#;#;17条点评
月亮湾;武夷山;#;3.1;#;#;2条点评
安海镇;晋江 · 安海镇;#;3.1;#;#;1条点评
龙山寺;晋江 · 安海镇;#;3.1;#;欣赏气势恢宏的大雄宝殿,历史建筑;55条点评
中国古田红军园;上杭;#;3.1;#;#;3条点评
威远楼;泉州 · 西街/开元寺;#;3.1;#;历史建筑;6条点评
四落大厝;厦门 · 鼓浪屿地区;#;3.1;#;闽南地区的独特建筑风格,历史建筑;77条点评
龙佳生态温泉山庄;漳州;#;3.1;#;唐宫园林式风格,遛娃宝藏地;145条点评
蔡氏家庙;晋江 · 晋江万达/五店市;#;3.1;#;极具闽南特色;59条点评
沙县博物馆;三明;#;3.1;#;博物馆;2条点评
南平步行街;南平;#;3.1;#;城市漫步;#
泉州西街掌中木偶戏;泉州;#;3.1;#;#;1条点评
湄洲湾;莆田;#;3.1;#;自然山水;1条点评
电影左耳拍摄点;东山 · 南门湾/风动石;#;3.1;#;#;1条点评
美国领事馆旧址;厦门 · 鼓浪屿地区;#;3.1;#;大三角圆柱欧式红砖楼房,历史建筑;26条点评
漳州非物质文化遗产展示馆;漳州 · 漳州古城;#;3.1;#;观赏精美的非遗文物,特色展馆;9条点评
石门湖;连城;#;3.1;#;感受人在画中游的诗意,自然山水;143条点评
红军街;泰宁 · 县城;#;3.1;#;#;#
南岛语族博物馆;平潭;#;3.1;#;博物馆;1条点评
钟楼;厦门 · 厦门大学地区;#;3.1;#;观看钟楼报时,历史建筑;13条点评
洪文老夜市(加州商业广场店);厦门 · 环岛路/黄厝海滨浴场/会展中心;#;3.1;厦门夜游必打卡景点榜 No.9;城市漫步;17条点评
厦门大学-人类博物馆;厦门 · 厦门大学地区;#;3.1;#;有名的人类学专科博物馆,博物馆;114条点评
祥芝灯塔;石狮;#;3.1;#;公园&植物园;#
