景点名称;地点;景点级别;热度;口碑;标签;评论
天隆三千海;北海 · 冠头岭/南万海滩;#;3.2;#;拥有众多奢享级配套设施,海滨玩水;25条点评
山水牧歌休闲观光牧场;扶绥;#;3.2;#;#;4条点评
月亮街;三江;#;3.2;#;侗族民族风情的商业街,城市漫步;23条点评
中山公园;北海 · 北海老街/金滩;#;3.2;#;北海历史悠久的公园,公园&植物园;27条点评
崖山景区;柳城;#;3.2;#;绝壁、怪石、洞景、古榕,登高爬山;49条点评
东门城楼;󰝊周边景点距广西89.9km;#;3.2;#;登上城楼远望柳江,历史建筑;99条点评
阳朔山水遇农园景区;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;#;2条点评
聚龙河竹筏飘流;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;清凉漂流;#
大藤峡生态旅游区;桂平;#;3.2;#;自然山水;#
香草森林;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;遛娃宝藏地;#
在水一汸景区;桂林;4A;3.2;#;登高爬山;#
三级观瀑台;大新 · 德天瀑布/硕龙镇;#;3.2;#;#;#
大榕树景区-刘三姐故居;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;历史建筑;26条点评
刘三姐故居;柳州 · 马鞍山公园/龙潭公园;#;3.2;#;欣赏对山歌看民俗表演,历史建筑;4条点评
园博园;百色 · 百色园博园/百色体育中心;#;3.2;#;公园&植物园;15条点评
那坡黑衣壮寨;那坡;#;3.2;#;因寨民全都穿黑衣而得名;31条点评
防城港市博物馆;防城港 · 防城港北站/北部湾海洋文化公园;#;3.2;#;博物馆;10条点评
昆仑关战役博物馆;南宁;#;3.2;#;博物馆;#
外沙岛海上观光平台;北海 · 北海老街/金滩;#;3.2;#;地标观景;#
李宗仁先生故居;桂林;#;3.2;#;历史建筑;#
大化红水河百里画廊;大化;4A;3.2;#;两岸群峰屏立，船移景换,自然山水;41条点评
白沙镇;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;地标观景;3条点评
巴平梯田;南丹;#;3.2;#;感受浓郁的白裤瑶风情,自然山水;7条点评
柳州柳航游船;柳州;#;3.2;#;夜游百里柳江,夜游观景;156条点评
西城路步行街(中山中路店);桂林 · 城中心/象鼻山/两江四湖;#;3.2;#;城市漫步;80条点评
广西师范大学;桂林 · 会展中心/七星公园景区;#;3.2;#;综合性省属重点大学;46条点评
桂林乐满地主题乐园;兴安县;#;3.2;#;主题乐园&游乐场;#
訾洲公园;桂林 · 城中心/象鼻山/两江四湖;#;3.2;#;公园&植物园;#
海菜花湿地;永福;#;3.2;#;#;1条点评
桂林阳朔·威尼斯水城;阳朔 · 遇龙河国家级旅游度假区;#;3.2;#;#;10条点评
归春界河游览区;大新 · 德天瀑布/硕龙镇;#;3.2;#;#;#
中华茉莉园;横州;#;3.2;#;万亩茉莉花花海,自然山水;30条点评
富川古明城;富川;#;3.1;#;古镇古村;12条点评
中国德天跨国瀑布景区旅游服务中心;大新 · 德天瀑布/硕龙镇;#;3.2;#;#;2条点评
越南板约瀑布;大新 · 德天瀑布/硕龙镇;#;3.2;#;#;#
三牙山风景区;靖西;#;3.1;#;岩溶地穴丰富,登高爬山;18条点评
九马画山峡谷漂流景区-桂林相公山;阳朔 · 相公山度假区;#;3.2;#;#;1条点评
兴坪古寨;阳朔 · 二十元背景风景区/阳朔高铁站;#;3.2;#;自然山水;3条点评
北海银滩拖伞帆船体验中心;北海 · 北海银滩旅游度假区;#;3.1;#;游艇帆船;#
涠洲岛海上不倒翁帆船体验;北海 · 涠洲岛南湾/五彩滩;#;3.1;#;享受海上生活的自由与刺激,游艇帆船;2条点评
法国领事馆旧址;北海 · 北海老街/金滩;#;3.1;#;建筑平面呈凹字形,历史建筑;22条点评
美丽南方;南宁 · 石埠/金沙湖/美丽南方;#;3.1;#;欣赏怡人的田园之景,遛娃宝藏地;67条点评
广西大明山滑翔伞基地;南宁;#;3.1;#;滑翔伞;2条点评
贵港市龙涡瀑布;贵港;#;3.1;#;避暑纳凉;9条点评
贺州园博园;贺州;#;3.1;#;遛娃宝藏地;48条点评
承运殿;桂林 · 城中心/象鼻山/两江四湖;#;3.1;#;历史建筑;2条点评
芦仙湖景区;平果;#;3.1;#;树木繁茂，气候凉爽宜人,自然山水;11条点评
圣母堂;北海 · 涠洲岛北岸/贝壳沙滩;#;3.1;#;乡村哥特小教堂;133条点评
仙姑瀑布;贺州;#;3.1;#;自然山水;6条点评
防城港园博园;防城港 · 防城港北站/北部湾海洋文化公园;#;3.1;#;公园&植物园;7条点评
白龙古炮台;防城港 · 江山半岛/白浪滩;#;3.1;#;历史建筑;#
焰舞·涠洲岛;北海 · 涠洲岛南湾/五彩滩;#;3.1;#;演出;4条点评
北海直升机;北海 · 红树林/园博园;#;3.1;#;直升机体验;#
银滩直升机观光;北海 · 北海银滩旅游度假区;#;3.1;#;直升机体验;2条点评
元宝山;融水;4A;3.1;#;动植物天然保护区,登高爬山;8条点评
长乐宫名胜风景区;东兰;#;3.1;#;自然山水;3条点评
南宁 · 痛仰2025《老友记x后浪》livehouse巡演;南宁 · 江南万达;#;3.1;#;livehouse;#
桂林鲁家村;桂林 · 芦笛岩/鲁家村;#;3.1;#;电影《西游记》的取景地,古镇古村;52条点评
龙井村风景区;全州;#;3.1;#;山灵水秀，溪流逶迤的村落,避暑纳凉;10条点评
雀儿山公园水上世界;柳州 · 柳钢工业区/柳北生态新区;#;3.1;#;水乐园;15条点评
冯子材旧居;钦州 · 钦州湾广场/钦州站;#;3.1;#;展示民族英雄的事迹,历史建筑;#
阳朔狗蛋露营地;阳朔 · 二十元背景风景区/阳朔高铁站;#;3.1;#;漓江秘境，群山环绕,露营·营地;18条点评
金汇如意坊;南宁 · 国际会展中心/万象城/青秀山;#;3.1;#;历史建筑;11条点评
海景大道;北海 · 冠头岭/南万海滩;#;3.1;#;休闲慢跑的好地方,城市漫步;14条点评
乐8小镇儿童职业体验园;南宁 · 国际会展中心/万象城/青秀山;#;3.1;#;快乐游戏共度亲子时光,遛娃宝藏地;53条点评
瑶天下旅游度假区;金秀;#;3.1;#;#;#
下枧河;河池;#;3.1;#;去往刘三姐故居的必经之地,避暑纳凉;73条点评
壹路野星空营地;阳朔 · 遇龙河国家级旅游度假区;#;3.1;#;遇龙河旁赏星空,露营·营地;4条点评
内街文化创意园;南宁 · 金湖广场/医科大学/南湖公园;#;3.1;#;夜游观景;1条点评
城隍庙;南宁 · 朝阳广场/中山路;#;3.1;#;历史建筑;9条点评
安平仙河景区;大新;#;3.1;#;#;#
极地企鹅馆;北海 · 北海老街/金滩;#;3.1;#;极地企鹅萌化了！,动物园&水族馆;#
大王岭漂流露营地·户外烧烤·团建拓展;百色;#;3.1;#;大王岭的刺激之旅,露营·营地;#
边陲明珠;防城港;#;3.1;#;好似海上升起的明珠,地标观景;21条点评
赏月景区;阳朔 · 遇龙河国家级旅游度假区;#;3.1;#;城市漫步;1条点评
水乡侗寨;阳朔;#;3.1;#;#;2条点评
广西红水河都安三岛湾国际度假区;都安;4A;3.1;#;消暑度假好去处,度假村;20条点评
广西体育中心-体育馆;南宁 · 五象新区总部基地/体育中心;#;3.1;#;#;1条点评
三江斗牛场-《牛战三江》;三江;#;3.1;#;惊心动魄的斗牛赛事,演出;5条点评
宾州古城;宾阳;#;3.1;#;明清古街享受慢时光,古镇古村;88条点评
涠洲岛十贰海边木屋;北海 · 涠洲岛北岸/贝壳沙滩;#;3.1;#;#;#
竹山村;东兴;#;3.1;#;古镇古村;1条点评
龙脊梯田风景名胜区-金竹壮寨;龙胜;#;3.1;#;自然山水;#
北海银滩秀映潮雕区;北海 · 北海银滩旅游度假区;#;3.1;#;#;1条点评
天骄草原国际滑草场;南宁;#;3.1;#;网红彩虹滑草,遛娃宝藏地;23条点评
桂海晴岚热气球飞行体验;桂林 · 尧山景区/电子科大商圈;#;3.1;#;热气球;#
阳朔夕阳山大型水墨画摄影基地;阳朔;#;3.2;#;#;2条点评
南宁沙雕艺术主题乐园;南宁 · 朝阳广场/中山路;#;3.1;#;主题乐园&游乐场;1条点评
阳朔The Caver洞穴探险俱乐部(户外运动俱乐部);阳朔 · 西街/阳朔公园商业区;#;3.1;#;#;#
七彩渔村;富川;#;3.1;#;#;3条点评
兰若坊·雲上;柳州;#;3.1;#;#;#
临江仙汉服体验馆;阳朔 · 西街/阳朔公园商业区;#;3.1;#;#;1条点评
广西北海滨海国家湿地公园;北海 · 红树林/园博园;#;3.1;#;避暑纳凉;18条点评
阳光海岸旅游度假小镇;防城港 · 龙光阳光海岸/仙人山公园;#;3.1;#;#;#
谷埠特色美食街;柳州 · 马鞍山公园/龙潭公园;#;3.1;#;城市漫步;1条点评
屏峰雨林恐龙公园;东兴;#;3.1;#;赏层叠瀑布玩趣味漂流,清凉漂流;211条点评
滨海公园;钦州;#;3.1;#;避暑纳凉;2条点评
防城港市江山乡石角村珍珠湾红树林保护区;防城港 · 江山半岛/白浪滩;#;3.1;#;自然山水;2条点评
阳朔兴坪-九马画山竹排(含电瓶车);阳朔 · 二十元背景风景区/阳朔高铁站;#;3.1;#;#;#
九凌湖旅游风景区;贵港;4A;3.1;#;湖水常年清澈无污染,避暑纳凉;26条点评
天堂角海滩;防城港 · 企沙海港市场/天堂滩;#;3.1;#;海滩&岛屿;#
南山茶海景区;昭平;4A;3.1;#;登高爬山;11条点评
三宣堂(刘永福故居);钦州;#;3.1;#;晚清民族英雄生平写照;113条点评
美国飞虎队桂林遗址公园;桂林 · 临桂新区/两江机场;#;3.1;#;#;#
柳州卡乐星球欢乐世界-观景平台;柳州 · 会展中心/卡乐星球;#;3.1;#;地标观景;#
金城江公园-中心广场;河池;#;3.1;#;地标观景;#
北海关大楼旧址;北海 · 北海老街/金滩;#;3.1;#;三层方形西洋建筑,历史建筑;23条点评
连城要塞遗址-和友谊关(镇关炮台);凭祥;#;3.1;#;历史建筑;2条点评
六甲峡谷;河池;#;3.1;#;登高爬山;#
穿洞天坑;乐业;#;3.1;#;呈贯通且由6座山峰围成,登高爬山;35条点评
杨贵妃故居;容县;#;3.0;#;遗迹多，处在丘陵深处,历史建筑;33条点评
桂林军博园;桂林 · 融创国际旅游度假区/大学城商圈;#;3.0;#;#;2条点评
八仙天池;武宣;#;3.0;#;登高爬山;4条点评
水晶宫;桂林 · 融创国际旅游度假区/大学城商圈;#;3.0;#;度假村;7条点评
企沙灯塔;防城港 · 企沙海港市场/天堂滩;#;3.0;#;#;#
金猫山攀岩基地;阳朔 · 遇龙河国家级旅游度假区;#;3.0;#;#;3条点评
西山韶乐观景点;龙胜 · 龙脊金坑大瑶寨;#;3.0;#;登高爬山;13条点评
北帝山旅游区-观景平台;平南;#;3.0;#;#;2条点评
兴安景区;兴安县;#;3.0;#;品尝到种类丰富的桂林米粉,地标观景;30条点评
云观天观景台;南丹;#;3.0;#;地标观景;#
涠洲岛荣华潜水俱乐部;北海 · 涠洲岛南湾/五彩滩;#;3.0;#;#;1条点评
状元桥;桂林;#;3.0;#;#;1条点评
龙谷湾恐龙公园;扶绥;#;3.0;#;游乐场;1条点评
猫儿山露营地;兴安县;#;3.0;#;纵观云海,日落星辰,露营·营地;#
桂林离江;桂林 · 城中心/象鼻山/两江四湖;#;3.0;#;#;3条点评
漓江书院(金狮巷店);南宁 · 朝阳广场/中山路;#;3.0;#;历史建筑;5条点评
马田丛林越野山地车营;阳朔;#;3.0;#;#;#
平果旧城八景;平果;#;3.0;#;深潭、古洞、荷塘美不胜收,自然山水;15条点评
古木冲景区;资源;#;3.0;#;自然山水;2条点评
钦州烟霞山风景区;灵山;#;3.0;#;自然山水;47条点评
防城港蓝白拖;防城港 · 江山半岛/白浪滩;#;3.0;#;#;1条点评
安平仙桥;大新;#;3.0;#;历史建筑;#
民族广场;南宁 · 朝阳广场/中山路;#;3.0;#;南宁的文化中心,地标观景;102条点评
G219国道纪念广场;东兴;#;3.0;#;#;#
宝谊步行街;北海 · 北海老街/金滩;#;3.0;#;城市漫步;2条点评
宫保府景区;西林;4A;3.0;#;历史建筑;5条点评
冠头岭观海点;北海 · 冠头岭/南万海滩;#;3.0;#;#;2条点评
罗城剑江风景区;罗城;#;3.0;#;奇峰异岭，碧水瀑布,避暑纳凉;9条点评
西山石窟;桂林 · 芦笛岩/鲁家村;#;3.0;#;长达两百米的百帝浮雕图,历史建筑;41条点评
北海海上观光游;北海 · 冠头岭/南万海滩;#;3.0;#;坐船赏海滨风光,遛娃宝藏地;48条点评
合浦月饼小镇;合浦;#;3.0;#;地标观景;4条点评
柳江大桥;柳州;#;3.0;#;#;4条点评
阳朔电视塔;阳朔 · 乌布小镇/阳朔汽车总站;#;3.0;#;观日出的好地方,地标观景;49条点评
下水源;上林;#;3.0;#;因房屋形似布达拉宫而闻名,避暑纳凉;48条点评
山水瑶城景区;金秀;#;3.0;#;#;#
北海银滩疍家小镇;北海 · 北海银滩旅游度假区;#;3.0;#;#;1条点评
一条会开花的河(海菜花基地);都安;#;3.0;#;#;#
六五顶;容县;#;3.0;#;登高爬山;1条点评
凤山世界地质公园;凤山;#;3.0;#;自然山水;1条点评
东兴中越界河风景区;东兴;#;3.1;#;#;1条点评
老木棉汽车露营地;大新 · 德天瀑布/硕龙镇;#;3.0;#;狮山花海，界河夜宿,露营·营地;#
白云山景区-四恩禅寺;梧州;#;3.0;#;规模宏大的大雄宝殿,历史建筑;70条点评
红树林拾贝赶海;北海 · 红树林/园博园;#;3.0;#;体验疍家赶海生活,海滨玩水;6条点评
兴坪佳境;阳朔 · 二十元背景风景区/阳朔高铁站;#;3.0;#;登高爬山;1条点评
那岩古木寨;西林;#;3.0;#;历史建筑;#
德天跨国瀑布牌坊;大新 · 德天瀑布/硕龙镇;#;3.0;#;#;#
三门江国家森林公园;柳州 · 窑埠古镇/万象城;#;3.0;#;群山连绵，溶洞深幽,自然山水;10条点评
地下溶洞探险;乐业;#;3.0;#;#;#
涠洲岛涠洲之恋;北海 · 涠洲岛北岸/贝壳沙滩;#;3.0;#;公园&植物园;#
白玉洞;凭祥;#;3.0;#;自然山水;9条点评
石祖禅茶园;浦北;#;3.0;#;自然山水;10条点评
民国小镇;容县;4A;3.0;#;乘坐旧火车，领略民国风情,地标观景;24条点评
珍珠岩溶洞;河池;#;3.0;#;自然山水;#
遇龙河生态公园;阳朔 · 宋城千古情景区;#;3.0;#;公园&植物园;#
七百弄天下第一弄;大化;#;3.0;#;自然山水;7条点评
中泰南宁孔敬友谊园;南宁 · 国际会展中心/万象城/青秀山;#;3.0;#;园林花园;14条点评
胡志明亭;东兴;#;3.0;#;#;10条点评
都安地下河国家地质公园;都安;#;3.0;#;#;#
爱情岛;桂林 · 城中心/象鼻山/两江四湖;#;3.0;#;环境优美，可观象鼻山,岛屿漫步;5条点评
西湾城市沙滩;防城港 · 龙光阳光海岸/仙人山公园;#;3.0;#;#;#
沙屯叠瀑;大新 · 德天瀑布/硕龙镇;#;3.0;#;自然山水;#
南宁 · 《致敬传奇·光辉岁月-纪念BEYOND 经典金曲演唱会》;南宁;#;3.0;#;演唱会;#
月塔;桂林 · 城中心/象鼻山/两江四湖;#;3.0;#;#;1条点评
鼓鸣寨;上林;#;3.0;#;探访神秘壮族古村落;18条点评
程阳岩寨老鼓楼;三江;#;2.9;#;历史建筑;#
龙母庙;藤县;#;3.0;#;具有当地特色的龙母庙宇,历史建筑;24条点评
南津古渡;崇左 · 市政府/太平古城;#;3.0;#;历史建筑;#
北海云迪摩托艇;北海 · 北海银滩旅游度假区;#;2.9;#;#;#
红树林赶海娃;北海 · 红树林/园博园;#;2.9;#;#;3条点评
钦州千年古陶城;钦州;#;3.0;#;#;1条点评
