景点名称;地点;景点级别;热度;口碑;标签;评论
沙甸大清真寺;个旧;#;3.9;#;建筑恢弘，有阿拉伯特色;55条点评
凤凰谷;师宗;4A;3.9;#;洞中有形似凤凰的钟乳石,避暑纳凉;133条点评
圆通花潮;昆明 · 翠湖地区;#;3.9;#;踏青赏花的好去处,遛娃宝藏地;89条点评
南恩瀑布;新平;#;3.9;#;瀑布水流湍急，气势磅礴,避暑纳凉;20条点评
南腊河星光夜市;勐腊;#;3.9;#;城市漫步;8条点评
千米国画长廊;沧源;#;3.9;#;展现佤族文化的壮丽崖画,自然山水;20条点评
小湾村;澄江 · 抚仙湖风景区;#;3.9;#;#;#
九龙池公园;玉溪;#;3.9;#;#;9条点评
冰岛老寨;双江;#;3.9;#;#;2条点评
石鼓镇;玉龙;#;3.9;#;拍摄长江第一湾景观,地标观景;85条点评
雪山玫瑰庄园;玉龙;#;3.9;#;以玫瑰花为主看点的公园;98条点评
南腊河;勐腊;#;3.9;#;避暑纳凉;9条点评
千手观音古树群;腾冲 · 和顺古镇;#;3.9;#;自然山水;19条点评
勐巴拉娜西大剧院;景洪 · 告庄西双景/星光夜市;#;3.9;#;演出;2条点评
罗平赏油菜花;罗平·曲靖;#;3.9;#;#;#
野象谷.游乐园;景洪 · 告庄西双景/星光夜市;#;3.9;#;#;2条点评
红龙井;大理市 · 大理古城;#;3.9;#;城市漫步;24条点评
泼水广场;景洪;#;3.9;#;#;4条点评
朝阳楼外小桂湖;建水 · 建水古城;#;3.9;#;自然山水;16条点评
花海;玉龙;#;3.8;#;观赏烂漫花海,自然山水;12条点评
四方街篝火晚会;丽江 · 丽江古城;#;3.8;#;夜游观景;16条点评
金沙江大拐弯观景台;德钦;#;3.8;#;#;#
澜沧江游轮湄公河之夜;景洪 · 景洪港;#;3.8;#;#;#
玉龙湖公园;临沧;#;3.8;#;自然山水;4条点评
景迈千年万亩古茶园;澜沧;#;3.8;#;登高爬山;6条点评
望海文化公园;昭通 · 昭通市中心商圈;#;3.8;#;避暑纳凉;30条点评
弥勒市髯翁公园;弥勒;#;3.8;#;公园&植物园;2条点评
太平湖山地石漠化公园;弥勒;#;3.8;#;自然山水;1条点评
地下倒石林;宜良;#;3.8;#;钟乳石垂悬倒挂酷似蝙蝠,自然山水;264条点评
滇越铁路五家寨人字桥;屏边;#;3.8;#;滇越铁路的标志性工程,地标观景;17条点评
勐远仙境溶洞探险;勐腊;#;3.8;#;#;3条点评
喜洲彩色稻田;大理市 · 洱海S湾生态廊道上段;#;3.8;#;#;7条点评
云南丰泽园植物园;昆明;#;3.8;#;植被繁茂、景色怡人,植物园;31条点评
南涧土林;南涧;#;3.8;#;土林高低错落，形态万千,登高爬山;19条点评
洗马河公园;普洱;#;3.8;#;自然山水;13条点评
个旧市地轨缆车;个旧;#;3.8;#;#;1条点评
中缅银井古寨;瑞丽;#;3.8;#;#;14条点评
天坑群;镇雄;#;3.8;#;自然山水;3条点评
马龙盛水湾温泉;曲靖;#;3.8;#;风景秀丽原生态泉眼,遛娃宝藏地;82条点评
南诏行宫;大理市 · 双廊风景区;#;3.8;#;历史建筑;12条点评
里格篝火晚会;宁蒗 · 里格半岛商圈;#;3.8;#;#;8条点评
己衣大裂谷;武定;#;3.8;#;观奇特崖壁，赏山花古木,清凉漂流;47条点评
罗平看日落;罗平·曲靖;#;3.8;#;#;#
国立西南联合大学(蒙自分校)纪念馆;蒙自 · 南湖公园;4A;3.8;#;全面展示蒙自分校办学历程,博物馆&展馆;27条点评
普洱古镇;宁洱;#;3.8;#;#;5条点评
古镇喜洲牌坊;大理市 · 喜洲古镇;#;3.8;#;了解喜洲古镇历史,历史建筑;19条点评
龙川江旅游度假区;腾冲;#;3.8;#;乘竹排赏尽两岸风光,清凉漂流;25条点评
抚仙湖网红s湾;澄江 · 抚仙湖风景区;#;3.8;#;#;1条点评
昆明 · 庭院话剧《红玫瑰与白玫瑰》;昆明 · 南屏步行街/金马碧鸡坊;#;3.8;#;演出;#
惊魂峡;宜良;#;3.8;#;穹顶呈洞桥形,自然山水;94条点评
西双版纳蘑菇屋;景洪;#;3.8;#;#;3条点评
清溪水库;丽江 · 丽江市区;#;3.8;#;可以拍摄雪山在湖中的倒影,自然山水;108条点评
祥城钟鼓楼;祥云;#;3.8;#;历史建筑;4条点评
四方街;丽江 · 束河古镇;#;3.8;#;城市漫步;280条点评
马蹄寺;安宁;#;3.8;#;历史建筑;6条点评
老阴山风景区;个旧;#;3.8;#;登高爬山;2条点评
楚雄彝族自治州博物馆;楚雄市;#;3.8;#;博物馆;24条点评
抚仙湖水下上古遗址;澄江 · 抚仙湖风景区;#;3.8;#;历史建筑;#
文献楼;大理市 · 大理古城;#;3.8;#;大理古城的标志性建筑,历史建筑;52条点评
丽江古城狮子山观景台;丽江 · 丽江古城;#;3.8;#;欣赏景色胜地,地标观景;3条点评
拉祜风情园;澜沧;#;3.8;#;地标观景;3条点评
独龙江国家公园;贡山;#;3.8;#;#;1条点评
南国山花;澄江;#;3.8;#;自然山水;#
宝山石头城;玉龙;#;3.8;#;一座岩石打造的依山城镇,古镇古村;78条点评
梅里雪山国家公园-雾浓顶景区;德钦;#;3.8;#;#;#
丽江玉龙雪山滑翔伞基地;玉龙 · 虎跳峡;#;3.8;#;#;1条点评
大渡岗万亩茶园;景洪;#;3.8;#;自然山水;2条点评
基诺山纳卡村雨林徒步;勐腊;#;3.8;#;#;1条点评
芒蚌温泉渡假村;芒市;#;3.7;#;度假村;1条点评
香格里拉上虎跳景区-观景台;香格里拉 · 虎跳峡;#;3.7;#;#;2条点评
元谋人博物馆;元谋;#;3.7;#;历史类博物馆,博物馆;40条点评
龙尾关遗址;大理市 · 大理市主城区;#;3.7;#;历史建筑;13条点评
三圣岛;大理市 · 洱海生态廊道下段;#;3.7;#;#;#
洱海大游船;大理市 · 双廊风景区;#;3.7;#;乘船游览;#
上景坎独树成林;芒市;#;3.7;#;#;1条点评
云南花腰傣开元森泊度假乐园;新平;#;3.7;#;度假村;9条点评
爱春蓝梯田;元阳;#;3.7;#;如天空之境，水天一色,自然山水;23条点评
云涛森林温泉;安宁;#;3.7;昆明温泉景点榜 No.4;特色森林温泉泡池,泡温泉;11条点评
建水紫陶博物馆;建水;#;3.7;#;博物馆;6条点评
摩梭人博物馆;宁蒗 · 大洛水码头商圈;#;3.7;#;博物馆;98条点评
新寨村观景台;保山;#;3.7;#;#;#
海豚之家&奇趣海洋科普馆;澄江 · 抚仙湖风景区;#;3.7;#;#;31条点评
洱海月湿地公园;大理市 · 洱海生态廊道下段;#;3.7;#;风景优美的湿地生态公园,避暑纳凉;90条点评
小空山;腾冲;#;3.7;#;截顶园锥状火山,登高爬山;38条点评
金沙江;元谋;#;3.7;#;长江上游，江中沙土呈金色,避暑纳凉;20条点评
回贤古寨;芒市;#;3.7;#;#;12条点评
梅子湖栈道;普洱;#;3.7;#;自然山水;16条点评
邵女坪国际旅游度假区;水富;#;3.7;#;度假村;12条点评
石屏异龙湖国家湿地公园;石屏;4A;3.7;#;自然山水;5条点评
鸡蛋花园;景洪;#;3.7;#;园林花园;9条点评
太和宫;昆明 · 昆明野生动物园/金殿风景区;#;3.7;#;历史建筑;9条点评
洱海磻溪网红S湾店;大理市 · 洱海S湾生态廊道上段;#;3.7;#;#;#
磻溪S湾;大理市 · 洱海S湾生态廊道上段;#;3.7;#;#;1条点评
普洱市博物馆;普洱;#;3.7;#;博物馆;3条点评
昆明Meland Club(梦幻联邦公园1903店);昆明 · 滇池风景区/融创滇池后海;#;3.7;#;儿童乐园;8条点评
乐谱凹;昆明;#;3.7;#;自然山水;28条点评
近日楼;昆明 · 南屏步行街/金马碧鸡坊;#;3.7;#;“接近太阳的高楼”,历史建筑;63条点评
丽江恋歌;玉龙 · 丽江火车站地区;#;3.7;#;展现凄美爱情故事,演出;8条点评
玉龙藏服体验;玉龙·丽江;#;3.7;#;浪漫又梦幻的拍照体验;#
弄莫湖公园;瑞丽;#;3.7;#;瑞丽市市民休闲娱乐的好去处,避暑纳凉;15条点评
三元洞;文山市;#;3.7;#;自然山水;27条点评
黄龙潭;鹤庆;#;3.7;#;潭水如镜，柳堤分潭为二,避暑纳凉;36条点评
葫芦小镇;沧源;4A;3.7;#;浓郁佤族风情的壁画,地标观景;9条点评
云缦营倚象山营地;普洱;#;3.7;#;日出云海，万亩茶园,露营·营地;1条点评
尼苏小镇;蒙自;#;3.7;#;避暑纳凉;3条点评
神田;宜良;#;3.7;#;规模巨大、造型齐全,自然山水;74条点评
鸟吊山;洱源;#;3.7;#;登高爬山;4条点评
丽江观鸟;丽江·云南;#;3.7;#;#;#
洱海生态廊道下关城区段;大理市 · 洱海才村/龙龛码头;#;3.7;#;地标观景;7条点评
樱花谷景区;腾冲;#;3.7;#;探险爱好者的天堂,度假村;142条点评
春城湖畔高尔夫俱乐部-湖景球场;宜良 · 阳宗海华侨城度假区;#;3.7;#;#;2条点评
西双版纳傣族园-勐罕曼听佛塔寺;景洪 · 傣族园风景区;#;3.7;#;历史建筑;6条点评
莫里瀑布;瑞丽;#;3.7;#;自然山水;1条点评
江川孤山风景区;玉溪 · 抚仙湖风景区;#;3.7;#;乘脚踏船赏美景,避暑纳凉;55条点评
云泉温泉SPA;昆明 · 呈贡新区/高铁南站;#;3.7;昆明温泉景点榜 No.5;充满南亚风情的泡池,SPA/按摩;48条点评
飞来寺景区-1号观景台;德钦;#;3.7;#;#;#
拉市海安中马场;玉龙 · 拉市海湿地度假区;#;3.7;#;感受骑马的乐趣;61条点评
丽江 · 瓦猫喜剧脱口秀喜剧拼盘秀 (丽江古城);丽江 · 黑龙潭地区;#;3.7;#;演出;#
老姆登知子罗;福贡;#;3.7;#;怒江州府原址,古城年代久;19条点评
普洱和园康养温泉;普洱;#;3.7;#;#;#
文化巷;昆明 · 莲花池/昆明理工大学片区;#;3.7;#;汇聚各地特色美食,城市漫步;57条点评
沙滩步行街;弥勒;#;3.7;#;城市漫步;3条点评
永乐温泉;腾冲;#;3.7;腾冲温泉景点榜 No.8;建有泡泡按摩池,遛娃宝藏地;23条点评
澄江广龙抚海湾;澄江 · 抚仙湖风景区;#;3.7;#;避暑纳凉;3条点评
兔乐西山森林乐园;昆明 · 滇池风景区/融创滇池后海;#;3.7;#;清凉漂流;3条点评
五尺道景区;盐津;#;3.7;#;见证了城市的历史变迁,历史建筑;35条点评
大理水花庄园;大理市 · 洱海才村/龙龛码头;#;3.7;#;#;1条点评
丽江雪山观光火车;玉龙;#;3.7;#;#;1条点评
云海日出观景台;新平;#;3.7;#;地标观景;2条点评
保山皮影戏表演;腾冲·保山;#;3.7;#;#;#
来凤山国家森林公园;腾冲 · 腾冲主城区;#;3.7;#;被称为一颗绿色明珠,登高爬山;52条点评
怒江大桥;泸水;#;3.7;#;大桥全长为678米,地标观景;28条点评
昆明 · 马家大院庭院话剧《先生来了》;昆明;#;3.7;#;演出;#
哈巴村;香格里拉;#;3.7;#;以纳西族为主;9条点评
曼养广傣家村寨;景洪 · 勐泐大佛寺/曼弄枫度假区;#;3.7;#;体验傣家人的生活;13条点评
九乡地质公园博物馆;宜良;#;3.7;#;博物馆;6条点评
听风楼;大理市 · 大理市主城区;#;3.7;#;#;14条点评
松鹿部落;昆明;#;3.7;#;露营·营地;5条点评
云海花田;昆明;#;3.7;#;公园&植物园;2条点评
云南大学-映秋院(东陆校区);昆明 · 翠湖地区;#;3.7;#;林徽因主持设计;24条点评
南中爨城(游客中心);曲靖;#;3.7;#;#;2条点评
怒江秘境湾;福贡;#;3.7;#;#;#
双廊魁星阁;大理市 · 双廊风景区;#;3.7;#;历史建筑;24条点评
彝族村;昆明 · 滇池风景区/融创滇池后海;#;3.7;#;看赛马摔跤参加火把节,登高爬山;59条点评
三腊瀑布;广南;#;3.6;#;一帘三台，折叠反复,避暑纳凉;89条点评
世界恐龙谷;昆明 · 国际会展中心区域;#;3.7;#;游乐场;1条点评
彝族村寨;香格里拉;#;3.7;#;自然山水;#
普洱银生茶庄园;普洱;#;3.7;#;自然山水;#
曲江温泉;建水;#;3.6;#;被誉为“西南第一氡泉”,泡温泉;27条点评
滇藏公路;昆明 · 呈贡新区/高铁南站;#;3.6;#;城市漫步;11条点评
汤池热水河温泉;宜良;#;3.6;昆明温泉景点榜 No.6;拥有多个露天园林式温泉,遛娃宝藏地;56条点评
巴拉村;香格里拉 · 巴拉格宗香格里拉大峡谷国家公园;#;3.6;#;#;18条点评
秋那桶村;贡山;#;3.6;#;体验田园生活的乐趣;40条点评
猫米花园;大理市 · 大理古城;#;3.6;大理市近期热门景点榜 No.7;露营·营地;4条点评
红河书院;个旧;#;3.6;#;历史建筑;5条点评
普者黑天鹅湖-1号观景点;丘北 · 普者黑天鹅湖;#;3.6;#;湿地生物极其丰富,地标观景;8条点评
云南赏梨花;云南·中国;#;3.6;#;#;#
名花谷;昆明;#;3.6;#;以高山杜鹃为主的四季花海,遛娃宝藏地;12条点评
橄榄坝;景洪 · 傣族园风景区;#;3.6;#;#;#
景真八角亭;勐海;#;3.6;#;造型独特的八角形古亭,历史建筑;51条点评
寻甸牧场;寻甸;#;3.6;#;风吹草低见牛羊的高山牧场,草原采风;4条点评
丽江市博物院;丽江 · 黑龙潭地区;#;3.6;#;博物馆;2条点评
千年老龙树;昆明;#;3.6;#;自然山水;18条点评
元谋人世界公园;元谋;4A;3.6;#;#;4条点评
蒙自老街;弥勒;#;3.6;#;朴实的民风、民俗,城市漫步;10条点评
七一街;丽江 · 丽江古城;#;3.6;#;古城里的美食一条街,城市漫步;108条点评
泸江公园;开远;#;3.6;#;公园&植物园;46条点评
世界恐龙谷恐龙遗址公园;禄丰;#;3.6;#;可近距离观赏恐龙化石,遛娃宝藏地;47条点评
大理水花;大理市 · 洱海才村/龙龛码头;#;3.6;#;划着皮划艇观赏花海,避暑纳凉;19条点评
中济海;丽江 · 丽江市区;#;3.6;#;自然山水;3条点评
床单厂艺术区;大理市 · 大理古城;#;3.6;#;#;41条点评
哀劳山风景区;景东;#;3.6;#;登高爬山;2条点评
勐养曼听景区·非遗文化傣族村;景洪;#;3.6;#;特色展馆;9条点评
昆明 · 《一诺牵今》2024必看剧目—沉浸式古装爆笑感动;昆明 · 南屏步行街/金马碧鸡坊;#;3.6;#;演出;#
青花街(红塔大道店);玉溪;#;3.6;#;城市漫步;3条点评
元江那诺梯田;元江;#;3.6;#;层层叠叠、埂回沟转如天梯,自然山水;28条点评
大益庄园;勐海;4A;3.6;#;遛娃宝藏地;127条点评
寺登街;剑川 · 沙溪古镇景区;#;3.6;#;观赏白族民居建筑特色,城市漫步;41条点评
香格里拉高山植物园;香格里拉 · 纳帕海景区;#;3.6;#;植物园;7条点评
盘龙寺;昆明;#;3.6;#;登高可远眺欣赏滇池风光,历史建筑;16条点评
星迹旅课·金茂璞修雪山科技馆;玉龙 · 玉龙雪山度假区;#;3.6;#;#;4条点评
