景点名称;地点;景点级别;热度;口碑;标签;评论
慈溪 · “新·国风”音乐剧《锦衣卫之刀与花》;慈溪 · 慈溪市中心;#;4.3;#;演出;#
千岛湖希尔顿休闲游艇俱乐部;淳安 · 千岛湖东南湖区;#;4.3;#;游艇帆船;21条点评
万佛塔;金华 · 金华火车站/恒大百货;#;4.3;#;历史建筑;22条点评
桥西历史街区;杭州 · 运河商务区/新天地;#;4.3;#;历史民居和近现代工业遗存,城市漫步;123条点评
白云溪漂流;淳安 · 姜家/梓桐;#;4.3;#;乘橡皮艇穿越急流险滩,清凉漂流;255条点评
东沙湾海滨浴场;舟山 · 南沙/大青山;#;4.3;#;避暑纳凉;4条点评
岩头古村漂流;宁波;#;4.3;宁波玩水避暑榜 No.13;洪水侵袭般的惊险体验,清凉漂流;266条点评
大红岩景区;武义;4A;4.3;#;丹霞胜景,登高爬山;354条点评
桃渚古城;临海;#;4.3;#;保存完好的明代军事所城,古镇古村;150条点评
龙天小镇度假区;龙游;4A;4.3;衢州夜游必打卡景点榜 No.2;传统与现代的巧妙衔接,地标观景;145条点评
桐君山;桐庐;#;4.3;#;乘船领略富春江优美景色,遛娃宝藏地;185条点评
长兴城山沟景区;长兴;#;4.3;长兴玩水避暑榜 No.2;依山傍水、风景秀丽,避暑纳凉;278条点评
黄酒小镇;绍兴;#;4.3;#;地标观景;7条点评
千佛山景区;遂昌;4A;4.3;遂昌玩水避暑榜 No.2;奇峰异石犹如千尊佛像,登高爬山;319条点评
《滤镜》取景地，原来唐奇和橙橙没骗我！;宁波·浙江;#;4.2;#;#;#
宁波九峰山景区;宁波 · 洋沙山/梅山岛;4A;4.2;宁波玩水避暑榜 No.19;自然与人文相结合的奇山,露营·营地;161条点评
屏岩洞府;东阳 · 横店;#;4.2;#;奇峰异洞,横店人气取景地,历史建筑;48条点评
梁皇山景区;宁海;#;4.2;宁海玩水避暑榜 No.3;江南佛教和道教文化发祥地,避暑纳凉;270条点评
墨池公园;温州 · 五马街商业区;#;4.2;#;传承了中国古典园林特色,公园&植物园;88条点评
中国茶叶博物馆;杭州 · 西湖风景区/灵隐度假区;#;4.2;#;了解茶史茶萃茶具茶文化,博物馆;233条点评
溪口镇;宁波 · 溪口景区/雪窦寺;#;4.2;#;避暑纳凉;2条点评
钱塘江观潮汐树;海宁·嘉兴;#;4.2;嘉兴特色体验榜 No.2;#;1条点评
浙江赏樱;浙江·中国;#;4.2;#;#;#
寿仙谷;武义;#;4.4;武义玩水避暑榜 No.3;欣赏壮观的九天瀑布,清凉漂流;71条点评
宁波 · 胡海泉 2025《流浪者食堂》全国巡演;宁波 · 老外滩/万象城;#;4.2;#;演唱会;#
莫干山云起萤光水森林（萤火虫基地）;德清 · 莫干山国际旅游度假区;#;4.2;#;#;35条点评
郭洞古生态村;武义;#;4.2;#;清新幽静的百年古村落,遛娃宝藏地;382条点评
鼓楼;杭州 · 西湖湖滨商圈;#;4.2;#;杭州的标志性建筑之一,历史建筑;110条点评
温州凭机票享景区优惠游;温州·浙江;#;4.2;#;#;#
杭州西湖风景名胜区-一公园;杭州 · 西湖湖滨商圈;#;4.2;#;乘船游览西湖,夜游观景;55条点评
花田美地;武义;#;4.2;#;千亩花田，亲子游玩佳地,地标观景;28条点评
千年曙光园;温岭 · 温岭石塘半岛景区;#;4.2;#;迎风搏浪的石雕群体;13条点评
洞头岛;温州 · 洞头客运中心站;#;4.2;#;欣赏旖旎的海上风光,海滨玩水;30条点评
招宝山;宁波 · 镇海商业区;4A;4.2;#;寻访明清时期的军事遗迹,遛娃宝藏地;605条点评
西小路历史街区;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.2;#;绍兴水乡风貌，古迹众多,城市漫步;31条点评
杭州溯溪探险;杭州·浙江;#;4.2;杭州特色体验榜 No.6;#;#
烟雨楼;嘉兴 · 南湖景区商圈;#;4.2;#;重檐飞翼、典雅古朴,历史建筑;99条点评
宁波五龙潭景区;宁波 · 五龙潭风景区;4A;4.2;宁波玩水避暑榜 No.16;以飞瀑险峰为特色,避暑纳凉;1011条点评
四眼井;杭州 · 西湖风景区/灵隐度假区;#;4.2;#;杭州古老的水井之一,历史建筑;88条点评
舟山市朱家尖南沙景区沙滩;舟山 · 南沙/大青山;#;4.2;#;海滩&岛屿;2条点评
泰顺廊桥;泰顺;4A;4.2;#;形似蜈蚣且采用虹桥结构,历史建筑;67条点评
洞下沙滩;温岭 · 温岭石塘半岛景区;#;4.2;#;因沙滩边有一山洞而得名,海滨玩水;24条点评
龙麒源;文成;4A;4.2;文成玩水避暑榜 No.2;体验畲族文化,清凉漂流;142条点评
徐凫岩;宁波 · 溪口景区/雪窦寺;#;4.2;#;两边绝壁延伸宽度数百米,遛娃宝藏地;192条点评
百丈飞瀑;文成;#;4.2;#;瀑布飞泻如白练悬挂山崖,自然山水;9条点评
杭州国家版本馆 (文润阁);杭州 · 良渚文化村周边;#;4.2;#;博物馆&展馆;20条点评
吹台山森林公园;温州;#;4.2;#;可一览城区美景的天然氧吧,避暑纳凉;26条点评
婺州古城景区;金华 · 金华火车站/恒大百货;#;4.2;#;古镇古村;4条点评
老龙井十八棵御茶园;杭州 · 西湖风景区/灵隐度假区;#;4.2;#;在西湖边访茶品茶问茶,遛娃宝藏地;296条点评
南宋石刻遗址公园;宁波 · 东钱湖/横溪度假区;#;4.2;#;欣赏罕见南宋石刻文化遗存,历史建筑;144条点评
五柳巷历史街区;杭州 · 火车城站杭州站/四季青;#;4.2;#;走走看看老杭州的市井生活,城市漫步;104条点评
缙云仙都岩宕;缙云 · 仙都景区;#;4.2;#;#;4条点评
民国大杂院;宁波 · 溪口景区/雪窦寺;#;4.2;#;走进民国历史文化,历史建筑;72条点评
天台温泉山庄;天台;#;4.2;浙江天台山温泉景点榜 No.1;清澈的室外恒温温泉泳池,遛娃宝藏地;69条点评
三寸金莲馆;桐乡 · 乌镇西栅景区内/乌村;#;4.2;#;观赏馆内数百双精致缠足鞋,博物馆;144条点评
高田坑村;开化;#;4.2;#;登桥仰望层层梯田,避暑纳凉;11条点评
三渡悬崖漂流;杭州 · 浙西大峡谷度假区;#;4.2;#;悬崖边上的玻璃漂流,清凉漂流;102条点评
磐安百杖潭;磐安;4A;4.2;磐安玩水避暑榜 No.2;惊喜连连的瀑布群,避暑纳凉;259条点评
三盘尾;平阳;#;4.1;#;欣赏壮美海景，景点众多,海滩&岛屿;85条点评
铁佛寺;湖州 · 湖州市区;#;4.1;#;被称为铁佛寺的三件宝,历史建筑;72条点评
海天佛国;舟山 · 普陀山/普济寺/南海观音;#;4.1;#;自然山水;74条点评
《汴梁一梦》演出;东阳 · 横店;#;4.1;#;观看精彩的杂技表演,遛娃宝藏地;61条点评
丹山赤水;余姚 · 四明山度假区;4A;4.1;余姚玩水避暑榜 No.2;石头垒砌的老房子,避暑纳凉;1151条点评
杭州 · 西湖亲子剧-沉浸式魔术小丑秀;杭州 · 西湖湖滨商圈;#;4.1;#;演出;#
南北湖;海盐 · 南北湖;4A;4.1;海盐玩水避暑榜 No.2;山海湖全景度假地,避暑纳凉;1548条点评
湖州滑雪;湖州·浙江;#;4.1;湖州特色体验榜 No.3;#;#
舟山海钓;舟山·浙江;#;4.1;舟山特色体验榜 No.3;海钓爱好者的天堂;#
新安江水电站;建德 · 新安江风景区;#;4.1;建德玩水避暑榜 No.4;近观瀑布，远眺湖泊和新城,避暑纳凉;301条点评
花溪风景区;磐安;#;4.2;磐安玩水避暑榜 No.1;森林、奇石、古庙步移景异,遛娃宝藏地;231条点评
丽水看梯田;云和·丽水;#;4.1;#;#;#
海门老街;台州 · 椒江老城区;#;4.1;#;保留多时期风貌的历史老街,城市漫步;43条点评
达蓬山旅游度假区;慈溪 · 达蓬山旅游度假区;4A;4.1;慈溪玩水避暑榜 No.1;游环湖乐园览世界名胜,度假村;1518条点评
杭州 · 话剧《暗恋桃花源》专属版;杭州 · 武林广场附近;#;4.1;#;演出;#
杭州 · 音乐剧《粉丝来信》中文版;杭州 · 武林广场附近;#;4.1;#;演出;#
崇仁古镇;嵊州;#;4.1;#;建筑有宋朝遗风，明清特色,古镇古村;179条点评
海盐观潮;海盐·嘉兴;#;4.1;#;#;#
千岛湖鱼跃龙门漂流;淳安 · 千岛湖高铁站/东北湖区;#;4.1;#;青山幽谷中的漂流,清凉漂流;280条点评
杭州 · 2025艺尚音乐节·Mr.Miss 「日落之前」大型户外限定专场;杭州;#;4.1;#;音乐节;#
杭州奥体中心体育馆;杭州 · 奥体博览城/钱江世纪城;#;4.1;#;夜游观景;2条点评
宁波赏枫叶;宁波·浙江;#;4.1;#;#;#
舟山跨海大桥;舟山;#;4.1;#;蜿蜒雄伟沿途海景迷人,地标观景;229条点评
临海大火山;临海;#;4.1;#;又称珊瑚岩,登高爬山;60条点评
刘伯温故里景区;文成;5A;4.1;#;#;3条点评
义乌海洋世界;义乌 · 义乌之心/义乌天地;#;4.1;#;观看幽默滑稽海狮表演,亲近动物;330条点评
义乌乐园;义乌 · 义乌之心/义乌天地;#;4.1;#;建有卡丁车赛场,游乐场;28条点评
坐忘谷景区;青田;#;4.1;#;度假村;1条点评
嘉业藏书楼;湖州 · 南浔景区内;#;4.1;#;保存海量珍贵古籍藏书,历史建筑;167条点评
仙都黄龙山景区;缙云;4A;4.1;#;远望犹如一条盘旋的苍龙,登高爬山;77条点评
西天景区;舟山 · 普陀山/普济寺/南海观音;#;4.1;#;古樟茂密蓊郁，石景荟萃,自然山水;129条点评
芹川村;淳安 · 芹川古民居;#;4.1;淳安玩水避暑榜 No.8;七百多年的历史古村落,避暑纳凉;161条点评
茅家埠景区;杭州 · 西湖风景区/灵隐度假区;#;4.1;#;以湿地和农家乐闻名,避暑纳凉;330条点评
绍兴 · 开心麻花X黄酒小镇 主题体验式喜剧《捞金晚宴》;绍兴;#;4.1;#;演出;#
象山龙溪峡谷漂流;象山;#;4.1;象山玩水避暑榜 No.10;清凉漂流;50条点评
东钱湖陶公岛景区;宁波 · 东钱湖/横溪度假区;#;4.0;#;集怀古、休闲、娱乐于一体,登高爬山;92条点评
兰亭书法博物馆;绍兴 · 兰亭;#;4.0;#;博物馆;20条点评
东福山;舟山 · 东极岛;#;4.1;#;迷人山海风光纯粹渔家风情,海滨玩水;197条点评
徐渭艺术馆;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.1;#;特色展馆;2条点评
雁荡山温泉;乐清 · 雁荡商圈;#;4.1;温州温泉景点榜 No.2;泡温泉;13条点评
戴笠故居;江山;#;4.1;#;博物馆&展馆;2条点评
舟山朱家尖国际沙雕艺术广场;舟山 · 南沙/大青山;#;4.1;#;沙雕爱好者的天堂,地标观景;127条点评
杭州· 开心麻花爆笑客厅喜剧《空降未婚妻》;杭州;#;4.1;#;演出;#
安吉采茶;安吉·湖州;#;4.0;湖州特色体验榜 No.4;#;#
西溪湿地洪园;杭州 · 西溪湿地商圈;#;4.1;#;自然山水;8条点评
杭州 · 一支麦开放麦｜二狗和他的新人朋友们｜周二至周四喜剧新段子试验场;杭州 · 西湖湖滨商圈;#;4.2;#;演出;#
苍南碗窑景区;苍南;4A;4.1;#;明清时期盛产粗瓷的古村,避暑纳凉;249条点评
弥勒圣坛;宁波 · 溪口景区/雪窦寺;#;4.1;#;历史建筑;2条点评
温岭市滨海绿道珍珠滩度假区;温岭 · 温岭石塘半岛景区;#;4.1;#;步道依山环海，山顶多石屋,度假村;12条点评
花岙石林;象山;#;4.1;象山玩水避暑榜 No.9;万条柱状节理的悬崖奇观,避暑纳凉;411条点评
阳明古镇;余姚 · 余姚市中心商圈;#;4.1;#;城市漫步;12条点评
兰溪古城;兰溪;#;4.1;#;保留着明清时期的民居风貌,古镇古村;86条点评
千岛湖-灯塔;淳安 · 千岛湖东南湖区;#;4.1;#;博物馆&展馆;2条点评
南洋312平洞矾矿遗址;苍南;#;4.1;#;历史建筑;9条点评
千岛湖龙川湾;淳安 · 文渊狮城/龙川湾景区;#;4.1;#;吃大锅饭体验知青生活,海滨玩水;282条点评
衢州 · 脱口秀精品秀@衢州鹿鸣岛银泰1楼-松果喜剧空间;衢州 · 衢州体育中心/吾悦广场;#;4.1;#;演出;#
南湖革命纪念馆;嘉兴 · 南湖景区商圈;#;#;#;博物馆&展馆;#
药王山极速漂流;衢州;#;4.0;#;漂流全长约五千米,清凉漂流;60条点评
凌云天桥;桐庐 · 瑶琳仙境/OMG心跳乐园;#;4.0;#;#;14条点评
杭州曲水兰亭;杭州 · 奥体博览城/钱江世纪城;#;4.0;#;SPA/按摩;7条点评
白沙岛景区;舟山 · 白沙岛;#;4.0;舟山玩水避暑榜 No.9;中国第一个主题钓岛,海滨玩水;14条点评
千岛湖梦想5号游船;淳安 · 千岛湖中心湖区;#;3.9;#;乘船游览;7条点评
师爷馆;绍兴 · 安昌古镇商圈;#;4.0;#;了解师爷的典故和生平,历史建筑;45条点评
千岛湖华美胜地度假区;淳安 · 千岛湖中心湖区;#;4.0;#;游乐场;11条点评
海宁潮;海宁 · 盐官旅游度假区/观潮胜地公园;#;4.0;#;赏波涛汹涌的钱塘江浪潮,自然山水;468条点评
千岛之眼摩天轮;淳安 · 千岛湖镇;#;4.0;#;地标观景;16条点评
鹿鸣山文化院街;衢州 · 衢州体育中心/吾悦广场;#;4.0;#;城市漫步;2条点评
显胜门景区;乐清 · 雁荡商圈;#;4.0;#;避暑纳凉;48条点评
湖州碧坞龙潭;德清 · 莫干山国际旅游度假区;#;4.0;德清玩水避暑榜 No.6;避暑纳凉;42条点评
江南第一家;浦江;#;4.0;#;欣赏郑氏宗祠等精美建筑,古镇古村;431条点评
杭州 · 黄龄2025《莫名其妙》巡演;杭州;#;4.0;#;livehouse;#
《寻仙记》大型沉浸式森林夜游实景演出;仙居;#;4.0;#;演出;15条点评
三江两岸专线游船-钱塘江夜游;杭州 · 滨江地区;#;4.0;#;夜游观景;4条点评
鸣鹤古镇;慈溪 · 鸣鹤古镇;4A;4.0;#;一千多年历史的山水古镇,古镇古村;280条点评
绍兴启迪乔波冰雪世界;绍兴 · 鉴湖柯岩旅游度假区;4A;4.3;#;去室内体验四季滑雪,遛娃宝藏地;3078条点评
青云峡漂流;宁波 · 五龙潭风景区;#;4.0;#;既有急流险滩又有平静湖面,清凉漂流;225条点评
和尚套景区;嵊泗 · 嵊泗本岛/黄龙岛;#;4.0;#;依山傍海，观海看日出胜地,海滨沙滩;251条点评
杭州东方文化园;杭州 · 杭州乐园/湘湖景区;4A;4.0;#;园内以周易八卦布局,公园&植物园;351条点评
《Case Lab元世界》福尔摩斯大型沉浸式体验空间展 杭州站;杭州;#;4.0;#;特色展馆;#
通济堰;丽水 · 古堰画乡景区;#;4.0;#;古老的大型水利工程,历史建筑;75条点评
超山风景名胜区;杭州 · 塘栖古镇/超山风景区;4A;4.0;#;体验山间野趣,遛娃宝藏地;1137条点评
原乡小镇度假乐园;湖州 · 西塞山旅游度假区/原乡小镇;4A;4.0;#;清凉漂流;638条点评
台州赏梅花;台州·浙江;#;4.0;#;#;#
从巴洛克到超现实主义欧洲艺术展;杭州 · 杭州乐园/湘湖景区;#;4.0;#;特色展馆;#
神仙居景区-南天桥;仙居;#;4.0;#;#;4条点评
灵山幻境;杭州 · 宋城/转塘/之江休闲度假区;#;4.0;#;自然山水;59条点评
杭州西湖博物馆(总馆);杭州 · 西湖风景区/灵隐度假区;#;4.0;#;了解西湖的普世价值,博物馆;106条点评
乌镇大剧院;桐乡 · 乌镇西栅景区内/乌村;#;4.0;#;到乌镇地标看文艺演出,演出;138条点评
白云岩;龙泉;#;4.0;#;绿树成荫，俯瞰如口袋,避暑纳凉;59条点评
龙泉青瓷博物馆;龙泉 · 龙泉市区;#;4.0;#;外形似瓷窑，展示青瓷文化,博物馆;54条点评
嘉兴 · 松果脱口秀;嘉兴 · 嘉兴学院商圈;#;4.0;#;演出;#
舟山长乔海豚湾水公园;舟山 · 蜈蚣峙码头/普陀山机场;#;4.0;#;避暑纳凉;22条点评
苏东坡纪念馆;杭州 · 西湖风景区/灵隐度假区;#;4.0;#;了解苏东坡的文学成就;129条点评
神丽峡;浦江;4A;4.0;#;避暑纳凉;256条点评
府山公园;衢州 · 水亭门/孔庙;#;4.0;#;林木葱郁、曲径通幽,登高爬山;116条点评
宁波帮博物馆;宁波 · 宁波大学/大学城;4A;4.0;#;了解宁波帮的奋斗史,博物馆;109条点评
神仙居景区-南天梯;仙居;#;4.0;#;#;3条点评
千岛湖钓鱼岛;淳安 · 千岛湖东南湖区;#;4.0;#;吃鱼、赏鱼、钓鱼乐趣无穷,遛娃宝藏地;133条点评
千岛湖高空跳伞;建德 · 寿昌古镇/航空小镇;#;4.0;#;跳伞;36条点评
宏源泰染坊;桐乡 · 乌镇东栅;#;4.0;#;穿梭蓝白樱花间看传统染坊;228条点评
东西岩景区;丽水 · 东西岩景区;4A;4.0;#;典型的丹霞地貌,自然山水;263条点评
杭州 · 胡海泉 2025《流浪者食堂》全国巡演;杭州 · 武林广场附近;#;4.0;#;演唱会;#
穿越杭州(湖滨88店);杭州 · 西湖湖滨商圈;#;4.0;#;特色展馆;30条点评
杭州 · 女性超燃觉醒音乐剧《她对此感到厌烦》;杭州 · 下沙开发区/高教园区;#;3.9;#;演出;#
青田石雕博物馆;青田;#;4.0;#;博物馆;22条点评
下大陈岛;台州 · 大陈岛/台州列岛;#;4.0;#;海滨玩水;2条点评
景星岩;仙居;#;4.0;#;可以摘星揽月的人间仙境,登高爬山;340条点评
北山街历史文化街区;杭州 · 西湖风景区/灵隐度假区;#;4.0;#;一条街领略杭州l历史文化,城市漫步;164条点评
建德漂流;建德·杭州;#;4.0;#;感受漂流的冲击;#
金华万泰海立方海洋公园;金华 · 婺城区政府/开发区;#;4.0;#;海洋互动情景式亲子乐园,遛娃宝藏地;291条点评
浙江美术馆;杭州 · 西湖风景区/灵隐度假区;4A;4.0;#;免费观赏珍贵画作,特色展馆;180条点评
应星楼;丽水 · 南明湖休闲区/冒险岛;#;4.0;#;历史建筑;7条点评
璟园汤温泉馆;武义;#;4.0;#;泡温泉;44条点评
青藤书屋;绍兴 · 鲁迅故里度假区/仓桥直街;#;4.0;#;书画大家徐渭出生读书之地,历史建筑;144条点评
剑门关景区;杭州 · 浙西大峡谷度假区;#;3.9;#;俏称"五世同堂"的五行峰,自然山水;51条点评
浙江大学(玉泉校区);杭州 · 黄龙体育中心/浙江大学玉泉/西溪校区;#;3.9;#;逛逛园林般的大学校园,公园&植物园;284条点评
奇特冰雪乐园;温州 · 新城客站地区;#;4.0;#;真冰真雪打造,遛娃宝藏地;80条点评
地心科考队;桐庐 · 瑶琳仙境/OMG心跳乐园;#;4.0;#;#;5条点评
元·探索馆;杭州 · 奥体博览城/钱江世纪城;#;4.0;#;主题乐园&游乐场;7条点评
龙潭头村;仙居;#;3.9;#;#;1条点评
高庄;杭州 · 西溪湿地商圈;#;3.9;#;清初显宦高士奇的府第,历史建筑;170条点评
越剧小镇;嵊州;#;3.9;#;青山绿水中的越剧文化景区,夜游观景;151条点评
乌龟潭;杭州 · 西湖风景区/灵隐度假区;#;3.9;#;展示西湖历史自然生态景观,自然山水;46条点评
杭州 · 大道文化出品 陈佩斯主演话剧《戯臺》;杭州 · 钱江新城;#;4.0;#;演出;#
杭州龙出没探险漂流;杭州;#;3.9;#;清凉漂流;65条点评
富春江小三峡;建德;#;3.9;#;#;1条点评
南长涂沙滩;嵊泗 · 嵊泗本岛/黄龙岛;#;3.9;#;滩面洁净柔软、呈乳黄色,海滨玩水;263条点评
丽水华东药用植物园;丽水 · 丽水学院/西城美食广场;#;3.9;#;遛娃宝藏地;120条点评
韬光寺;杭州 · 西湖风景区/灵隐度假区;#;3.9;#;江南建筑韵味的寺院大门,历史建筑;86条点评
皤滩古镇;仙居;#;3.9;#;沿龙形古街探访旧时商埠,古镇古村;408条点评
湖州采茶;湖州·浙江;#;3.9;#;#;#
大奇山魔幻乐园;桐庐 · 大奇山度假区;#;3.9;#;主题乐园&游乐场;33条点评
黄公望隐居地;杭州 · 富阳城区;4A;3.9;#;《富春山居图》的创作地,历史建筑;507条点评
台州博物馆;台州 · 市府大道地区;#;3.9;#;馆藏丰富，再现台州历史,博物馆;50条点评
安吉余村两山景区;安吉 · 余村两山/大竹海;#;3.9;#;夜游观景;15条点评
宁波 · 【大笑喜剧】天一广场脱口秀爆笑解压吐槽大会综艺卡司;宁波;#;3.9;#;演出;#
云上草原七星谷漂流;安吉 · 云上草原高山旅游度假区;#;3.9;#;清凉漂流;38条点评
始丰湖夜游;天台;#;3.9;浙江天台山夜游必打卡景点榜 No.1;夜游观景;14条点评
海宁中国皮革城景区;海宁 · 海宁中国皮革城;4A;3.9;#;特色展馆;146条点评
南关厢历史文化街区;海宁 · 人民广场/海宁火车站;#;3.9;海宁夜游必打卡景点榜 No.1;城市漫步;73条点评
朱自清旧居;温州 · 五马街商业区;#;3.9;#;历史建筑;36条点评
石桅岩漂流;永嘉;#;3.9;#;清凉漂流;7条点评
杭州西湖风景名胜区-三天竺法镜寺;杭州 · 西湖风景区/灵隐度假区;#;3.9;#;历史建筑;112条点评
千岛湖红叶湾水上乐园;淳安 · 千岛湖中心湖区;#;3.8;#;水上运动中心,水乐园;36条点评
黄龙体育中心;杭州 · 黄龙体育中心/浙江大学玉泉/西溪校区;#;3.9;#;听演唱会看演出的好选择,夜游观景;153条点评
于谦祠;杭州 · 西湖风景区/灵隐度假区;#;3.9;#;纪念明代杰出政治家于谦;146条点评
《乌云之上》取景地;温州·浙江;#;3.9;#;#;#
天一阁-藏书楼;宁波 · 天一广场/鼓楼;#;3.9;#;博物馆&展馆;4条点评
浮憩谷;安吉 · 龙王山漂流/浙北大峡谷;#;3.9;#;#;1条点评
长屿硐天熊猫馆;温岭 · 长屿硐天/新河镇;#;3.9;#;动物园&水族馆;9条点评
湖州赏梅花;湖州·浙江;#;3.9;#;#;#
大斗坞水库;德清 · 莫干山度假区周边;#;3.9;#;四周竹海环抱，美不胜收,避暑纳凉;20条点评
杭州龙坞茶村;杭州 · 宋城/转塘/之江休闲度假区;4A;3.9;#;都市人郊游野炊的理想之所,露营·营地;100条点评
雪极星城市滑雪中心;杭州 · 塘栖古镇/超山风景区;#;3.9;#;让人们离滑雪更近,冰雪乐园;41条点评
溪头村;龙泉 · 宝溪竹建筑群;#;3.9;#;号称三江源头,避暑纳凉;6条点评
南明山景区;丽水;#;3.9;#;具有石刻艺术与畲族风俗,登高爬山;45条点评
灵江源景区;磐安;4A;3.9;#;避暑纳凉;471条点评
仙桃洞;绍兴 · 东湖度假区;#;3.9;#;自然山水;22条点评
嵊泗赶海;嵊泗·舟山;#;4.0;#;#;#
青口夜市;义乌 · 国际博览中心/梅湖体育中心;#;3.9;义乌夜游必打卡景点榜 No.3;#;1条点评
宜园;湖州 · 南浔景区内;#;3.9;#;园林花园;11条点评
《西湖东坡》演出;杭州 · 西湖湖滨商圈;#;3.9;#;演出;29条点评
岳飞墓;杭州 · 西湖风景区/灵隐度假区;#;3.9;#;历史建筑;16条点评
中国动漫博物馆;杭州 · 杭州乐园/湘湖景区;#;3.9;#;博物馆;6条点评
千岛湖理想花园;淳安 · 千岛湖中心湖区;#;3.9;#;公园&植物园;7条点评
嘉兴开元森泊水乐园;海盐 · 南北湖;#;3.9;#;水上乐园&水世界;64条点评
十二峰;永嘉;#;3.9;#;登高爬山;58条点评
乌镇南栅景区;桐乡 · 乌镇景区周边;#;3.9;#;走一走原生态窄巷子,古镇古村;89条点评
千岛湖中心湖区休闲艇（中心湖旅游码头）;淳安 · 千岛湖中心湖区;#;3.9;#;自然山水;83条点评
善财洞;舟山 · 普陀山/普济寺/南海观音;#;3.9;#;自然山水;49条点评
十八涡景区;磐安;4A;3.9;#;十八个接连不断的险涡深潭,避暑纳凉;423条点评
老车站1970文创园;义乌 · 国际商贸城;#;3.9;#;#;11条点评
圣井山;瑞安;#;3.8;#;以石殿建筑群为特色,避暑纳凉;21条点评
富春山居号游船;杭州 · 富阳城区;#;3.9;#;乘船游览;17条点评
中共一大纪念船;嘉兴 · 南湖景区商圈;#;#;#;#;#
南雁荡山国家重点风景名胜区;平阳;4A;3.8;#;美轮美奂的世外桃源,避暑纳凉;158条点评
良渚文化村;杭州 · 良渚文化村周边;#;3.8;#;国际性的文化旅游村,夜游观景;121条点评
温州 · 四熹丸子（徐化文）《秋风》巡回演唱会;温州 · 新城客站地区;#;3.9;#;演唱会;#
“最美夜鹿城”双层旅游巴士;温州·浙江;#;3.8;#;#;#
龙山岛;淳安 · 千岛湖中心湖区;#;3.8;#;人文景点丰富,岛屿漫步;177条点评
紫竹林;舟山 · 普陀山/普济寺/南海观音;#;3.8;#;在潮音洞赏海景听潮音,历史建筑;337条点评
九峰山风景区;金华;#;3.8;#;登高爬山;108条点评
上金财神谷;宁海;#;3.8;宁波夜游必打卡景点榜 No.9;登高爬山;350条点评
杭州小冰岛;杭州 · 宋城/转塘/之江休闲度假区;#;3.8;#;自然形成的岩石和湖水,自然山水;9条点评
京杭大运河;湖州;#;3.8;#;开凿于隋朝的人工运河,地标观景;104条点评
杭州 · 舞剧《永不消逝的电波》;杭州 · 钱江新城;#;3.8;#;舞蹈舞剧;#
宁波赏樱花;宁波·浙江;#;3.8;#;#;#
杭州大会展中心;杭州 · 萧山机场/杭州大会展中心;#;3.8;#;#;2条点评
中国美术学院;杭州 · 西湖风景区/灵隐度假区;#;3.8;#;游览潘天寿生前画室;111条点评
赤城山;天台;#;3.8;#;丹霞地貌景观,登高爬山;154条点评
云下湖畔自然乡村艺术馆咖啡·露营·桨板;安吉 · 云上草原高山旅游度假区;#;3.8;#;#;1条点评
印象普陀大剧场;舟山 · 蜈蚣峙码头/普陀山机场;#;3.8;#;演出;1条点评
太湖源;杭州 · 太湖源度假区;4A;3.8;#;纯净的山涧、溪水,避暑纳凉;1450条点评
七星墩观景台;云和 · 云和梯田景区;#;3.8;#;登高远眺梯田美景,自然山水;33条点评
苍南县渔寮旅游区-渔寮大沙滩;苍南 · 渔寮风景区/霞关镇;#;3.8;#;山青、水碧、沙净、海阔,海滨玩水;58条点评
宁波万象城摩天轮;宁波 · 老外滩/万象城;#;3.8;宁波夜游必打卡景点榜 No.10;地标观景;48条点评
金华春节免门票景区;金华·浙江;#;3.8;#;#;#
义远有机农场;德清 · 莫干山国际旅游度假区;#;3.8;#;亲近自然感受生态环境美好;29条点评
中雁荡山;乐清;4A;3.8;#;峰雄嶂险、飞瀑流泉,避暑纳凉;104条点评
山沟沟景区;杭州 · 双溪竹海/径山/山沟沟;4A;3.8;#;赏瀑布美景吃地道农家菜,避暑纳凉;660条点评
三蒜岛;温岭;#;3.8;#;因附近渔民常来挖食而得名,海滨玩水;8条点评
明岩古寺;天台;#;3.8;#;#;2条点评
戴笠与军统女特工陈列馆;江山 · 廿八都古镇;#;3.8;#;场馆展馆;#
韭菜岙沙滩;温州;#;3.8;#;海滨沙滩;15条点评
江心寺;温州;#;3.8;#;饱经历史沧桑的江中之寺,历史建筑;90条点评
玉龙山氡泉度假村;泰顺;4A;3.8;温州温泉景点榜 No.3;在大自然间休闲泡汤,度假村;427条点评
莫干山北野萤火虫景区;德清 · 莫干山国际旅游度假区;#;3.8;#;露营·营地;25条点评
宁波熊出没欢乐港湾;慈溪 · 杭州湾方特度假区;#;3.8;#;主题乐园&游乐场;3条点评
央茶湖;绍兴;#;3.8;#;自然山水;2条点评
杭州 · 2025王者荣耀职业联赛KPL夏季赛总决赛;杭州 · 奥体博览城/钱江世纪城;#;3.8;#;赛事;#
芦茨村;桐庐 · 芦茨度假区;#;3.8;#;晚唐诗人方干故里,避暑纳凉;114条点评
东海松沙湾-水桶岙沙滩;温岭;#;3.8;#;海滨沙滩;1条点评
