景点名称;地点;景点级别;热度;口碑;标签;评论
薄扶林村;距市中心7.4km;#;1.7;#;历史建筑;25条点评
E Cube Club智游天地;红磡/九龙城·距市中心4.0km;#;1.7;#;全室内海景儿童游乐场,游乐场;16条点评
雪狐居;南区·距市中心9.4km;#;1.7;#;动物园&水族馆;1条点评
长洲家乐径;离岛·距市中心19.0km;#;1.7;#;#;#
香港足球会足球场;湾仔/铜锣湾·距市中心5.2km;#;1.7;#;场馆展馆;#
赛马会艺方;中环·距市中心4.5km;#;1.7;#;特色展馆;1条点评
摆花街;中环·距市中心4.4km;#;1.7;#;城市漫步;74条点评
爱丁堡广场;中环·距市中心4.1km;#;1.7;#;地标观景;4条点评
觉士道儿童游乐场;油麻地·距市中心1.7km;#;1.7;#;游乐场;4条点评
些利街清真寺;距市中心4.7km;#;1.7;#;历史建筑;16条点评
志明桥;距市中心4.5km;#;1.7;#;地标观景;14条点评
东华三院文物馆;旺角·距市中心494m;#;1.7;#;博物馆;1条点评
跑马地游乐场6号足球场;距市中心5.5km;#;1.7;#;游乐场;5条点评
水月宫;南区·距市中心8.5km;#;1.8;#;#;#
水月宫;离岛·距市中心18.7km;#;1.8;#;#;#
《AR墨野：芦苇丛外的家族羁绊》陈紫君个人水墨画展览;北角/鲗鱼涌·距市中心4.2km;#;1.7;#;特色展馆;#
香港风筝滑水俱乐部;离岛·距市中心27.9km;#;1.6;#;#;#
Ap Lei Chau Park;南区·距市中心8.3km;#;1.6;#;#;#
润侠（Yoon Hyup）个展《Montage》;中环·距市中心4.3km;#;1.6;#;特色展馆;#
青衣天后古庙;荃湾·距市中心7.3km;#;1.6;#;#;#
外卖脱口秀;中环·距市中心4.5km;#;1.7;#;演出;#
清德堂达摩祖师庙;荃湾·距市中心7.4km;#;1.6;#;#;#
高棚顶观景台;距市中心28.6km;#;1.6;#;#;#
赤洲天后廟;距市中心28.1km;#;1.8;#;#;#
FLOAT 玻璃船;南区·距市中心8.8km;#;1.7;#;#;#
小食堂 厨艺教室 The Little Kitchen Cookery Studio;油麻地·距市中心864m;#;1.7;#;#;#
牧缘田里;距市中心15.0km;#;1.7;#;有溫度的露營地,露营·营地;1条点评
景贤里;距市中心6.0km;#;1.7;#;历史建筑;16条点评
Emily Kueis个展《皮隙之境》;西环/上环·距市中心4.4km;#;1.7;#;特色展馆;#
鲨鱼石;距市中心5.6km;#;1.7;#;#;4条点评
港島東中心;北角/鲗鱼涌·距市中心5.8km;#;1.7;#;地标观景;5条点评
三星湾泳滩;距市中心11.0km;#;1.7;#;海滩&岛屿;3条点评
Lean Fitness Limited(西營盤);西环/上环·距市中心4.5km;#;1.7;#;场馆展馆;#
荔枝窝自然步道;距市中心24.3km;#;1.7;#;#;3条点评
香港单车馆公园;距市中心9.5km;#;1.7;#;#;14条点评
九龙佐治五世纪念公园;距市中心1.6km;#;1.7;#;公园&植物园;40条点评
圣保罗堂;距市中心4.6km;#;1.7;#;历史建筑;6条点评
树屋;距市中心28.5km;#;1.8;#;#;#
白泥;距市中心26.1km;#;1.7;#;地标观景;52条点评
银线湾泳滩;距市中心11.5km;#;1.7;#;#;2条点评
星球大战 : 指挥站;香港迪士尼乐园度假区·距市中心13.2km;#;1.7;#;#;#
海下湾海岸公园;距市中心24.2km;#;1.7;#;#;14条点评
4D超立体巨幕影馆;香港国际机场·距市中心23.9km;#;1.7;#;演出;#
山顶邮政局;距市中心5.7km;#;1.7;#;历史建筑;69条点评
蓬瀛仙馆;距市中心19.3km;#;1.7;#;历史建筑;17条点评
花园街市场;旺角·距市中心304m;#;1.7;#;城市漫步;3条点评
司徒拔道瞭望处;距市中心5.5km;#;1.7;#;可饱览香港多处区域美景,地标观景;38条点评
鲁班先师庙;西环/上环·距市中心5.6km;#;1.7;#;历史建筑;21条点评
庙宇;距市中心17.0km;#;1.7;#;历史建筑;2条点评
汇星;红磡/九龙城·距市中心3.6km;#;1.7;#;城市漫步;1条点评
励德邨;湾仔/铜锣湾·距市中心5.2km;#;1.7;#;地标观景;2条点评
大棠枫香林;距市中心16.4km;#;1.7;#;#;4条点评
欣澳石滩;香港迪士尼乐园度假区·距市中心15.3km;#;1.7;#;#;#
河原温个展《自由之律·律之自由》;中环·距市中心4.5km;#;1.7;#;特色展馆;#
阿里奥•托•德约个展《光谱》;尖沙咀·距市中心2.9km;#;1.7;#;特色展馆;#
罗伯特·莱曼个展1930-2019;中环·距市中心4.3km;#;1.6;#;特色展馆;#
中国香港 · 迷你· 游乐剧场-《大象笨笨学跳舞》;距市中心14.7km;#;1.8;#;演出;#
中国香港 · 香港话剧团《落与流》;距市中心4.2km;#;1.7;#;演出;#
《灯塔》艺术科技展览3.0;尖沙咀·距市中心2.8km;#;1.8;#;特色展馆;#
上碗窑村武帝殿;距市中心13.0km;#;1.8;#;#;#
慈云山紫竹亭;距市中心5.0km;#;1.6;#;#;#
梦想家花园;香港迪士尼乐园度假区·距市中心13.1km;#;1.7;#;园林花园;#
基督教香港崇真会窝美崇真堂;距市中心9.4km;#;1.7;#;#;#
中国香港 · 汇丰160周年汇聚怪招《笨蕉大剧院》;湾仔/铜锣湾·距市中心4.4km;#;1.6;#;演出;#
赛·加文亚洲个展;中环·距市中心4.4km;#;1.6;#;特色展馆;#
Ngong Ping Big Buddha;离岛·距市中心28.2km;#;1.7;#;#;1条点评
修顿游乐场;湾仔/铜锣湾·距市中心4.7km;#;1.7;#;主题乐园&游乐场;43条点评
加利布尼市集;香港迪士尼乐园度假区·距市中心13.1km;#;1.7;#;游乐场;#
MOKO 动乐园!;旺角·距市中心550m;#;1.7;#;#;#
太子道/水渠道花园;距市中心528m;#;1.7;#;园林花园;20条点评
九龙公园径休憩花园;距市中心2.3km;#;1.7;#;园林花园;5条点评
蓝地;距市中心22.1km;#;1.7;#;地标观景;18条点评
香港基督教青年会京士柏百周年纪念中心;油麻地·距市中心1.4km;#;1.7;#;场馆展馆;#
大包米;尖沙咀·距市中心2.6km;#;1.7;#;登高爬山;#
機場風鈴徑 Airport Golden Trumpet Trail;香港国际机场·距市中心24.2km;#;1.7;#;#;#
广东道/登打士街休憩处;距市中心455m;#;1.7;#;园林花园;11条点评
溜冰场 Mega Ice;红磡/九龙城·距市中心4.0km;#;1.7;#;#;4条点评
Snow & Surf;荃湾·距市中心6.3km;#;1.7;#;冲浪;10条点评
乐华南村;距市中心5.2km;#;1.7;#;夜游观景;42条点评
东涌北公园中药园;香港国际机场·距市中心23.0km;#;1.7;#;#;3条点评
南生围;距市中心20.8km;#;1.7;#;#;109条点评
太安楼;北角/鲗鱼涌·距市中心6.8km;#;1.7;#;#;92条点评
Space 27;北角/鲗鱼涌·距市中心5.0km;#;1.7;#;特色展馆;1条点评
